,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance_modified,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,mag_vr,mag_err,star_num,abs_mag
722,628323_044,106.5,14,3,29.3618,-8,15,57.183,224,71,40,410,2018-04-19T18:10:52.050,2018,4,20,3,10,52.05024,0.25895999999999997,104.43543000000001,91.19125,138.21893899999998,28.876462,59.541011,39,81,232.59444900000003,30.414034,200803.8906,235.051569,27.010684,194650.8911,2018-04-19T18:10:30.333044,2018,4,19,18,10,30.333044,210.62614538315202,-8.33660663365128,211.121370971321,-8.19402344508916,234.75354019425498,27.700869494065397,235.05556377518502,27.266450608432603,234.90455198472,27.483660051249,227.11760154736697,38.0,237.947166534805,23.0,234.776723564773,27.3913716391789,0.157661840495594,-0.127828419946525,-0.0922884120701681,1.01978084074516,227.59321549672995,38.0,238.02175316803903,23.0,232.77608205836103,30.5451678006258,235.17262102274103,27.098080049809,234.621894414861,27.6058250591807,234.931552714686,27.176918219176997,100.0,1001517,58227.757547,2018,4,20,18,10,52.05024,0.25895999999999997,275.63820499999997,11.632711,138.800081,28.919743,138.21893899999998,28.876462,0.259893,59.541011,58.370575,-14.966316,30.100663,104.43543000000001,91.19125,87.715531,2.0242419999999997,347.434505,3.66994,8.898336,0.910183,0.799226,29.386601000000002,113.497818,235.16737799999999,26.543807,40.616366,276.74116000000004,34.937791,29.386601000000002,0.059539,0.078249,0.025879000000000003,0.084489,0.047574,0.621696,0.006208,0.000921,0.157282,0.478393,2.7869669999999998,0.047574,0.059539,0.078249,0.342783,0.603082,-33.948421999999994,0.147134990718429,3.6882733970410495,104.43543000000001,5.7089357688246505,-1.27248897020841,91.19125,29.367126413274605,184.398619974071,4521226.9671245,8.197616945327486,0.4163161527850973,8,6.6977248955302535
723,628422_072,97.0,14,3,34.4984,-9,4,0.816,244,70,130,440,2018-04-19T18:11:11.123,2018,4,20,3,11,11.1228,0.15288,105.34953300000001,101.047267,123.24176000000001,65.367343,65.160117,32,47,232.44883,31.07296,198879.5619,235.285554,29.555542,199214.0743,2018-04-19T18:11:33.430238,2018,4,19,18,11,33.430238,210.741147947611,-9.08534616591125,211.156252713448,-9.03492952875775,234.31059971668597,26.924090072831,234.61437988776902,26.6126129147925,234.46248980222697,26.768351493811803,226.0,34.5225626828623,242.0,25.963856231335896,235.80482730331101,29.277772764302696,2.84588564064149,1.3423375010843,2.5094212704909102,17.5735640616578,226.0,35.4452584299402,238.13772065607102,23.0,231.675047929831,29.626419778902303,234.031189053731,27.2105802637885,235.621956147315,29.3755940482165,235.987698459308,29.179951480388898,0.0,1001518,58227.757767999996,2018,4,20,18,11,11.1228,0.15288,307.399521,-10.264681,123.44787,65.792462,123.24176000000001,65.367343,0.544766,65.160117,63.909088,-28.335698999999998,11.659183,105.34953300000001,101.047267,75.734542,3.473837,348.135289,3.773025,1.7981340000000001,0.497406,0.903732,29.386816999999997,164.06573600000002,134.274304,2.4112,35.496982,307.174919,8.477461,29.386816999999997,2.400444,2.329063,2.850849,0.6691090000000001,1.592385,0.632386,0.167461,0.072602,3.9416559999999996,37.117681,1.343896,1.592385,2.400444,2.329063,-0.13033,0.147903,35.021396,1.57586414716795,6.197970583147909,105.34953300000001,6.5214042662923495,-1.37008100824873,101.047267,64.5512069147489,102.301123539176,3256238.6408556,8.754099930577066,0.4933100881070568,7,7.248990013857801
724,628432_005,51.0,13,58,18.2075,-9,15,43.383,77,227,35,120,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.96844499999999,81.808266,186.00698799999998,49.138851,21.240669,59,109,232.96875099999997,25.33936,196420.5065,234.34114300000002,24.493855,190580.4468,2018-04-19T18:11:33.430238,2018,4,19,18,11,33.430238,209.520114405989,-9.21655298043651,209.63296000902,-9.30867251481091,235.34853910120097,25.711287282317,235.50873265143298,25.7037457097862,235.42863587631697,25.707516496051603,226.0,29.632676934414395,236.765912399542,23.0,234.58743871769198,24.342116822579,1.6037234574569,-0.841197158624794,-1.3653996734726,28.9410708855479,226.0,26.151396672406396,242.0,25.39815061276,233.258507293396,25.8096815463023,235.098434212974,25.723061689914196,234.527694946227,24.378923840903397,234.647182489157,24.305309804254698,0.0,1001524,58227.758046,2018,4,20,18,11,35.17176,0.36816,250.614005,-18.210426000000002,187.373979,53.393351,186.00698799999998,49.138851,4.172526,21.240669,18.137179999999997,-33.861582,16.215462,86.96844499999999,81.808266,203.080224,1.379553,356.78515699999997,2.6715619999999998,0.688752,0.7976850000000001,0.139345,29.387089000000003,6.042622,340.218887,0.571603,21.759385,251.57433999999998,3.9951519999999996,29.387089000000003,1.455096,1.555743,1.525677,1.117272,0.480234,0.011207,0.042812,0.031271,2.594093,4.10104,0.013952,0.480234,1.455096,1.555743,0.831306,0.071247,-50.844522999999995,-1.9267655017598302,-0.821049220111354,86.96844499999999,3.81127871023053,-0.214074008564443,81.808266,48.19364539017101,121.07152633959998,801823.581624015,10.228062020536289,0.1289246163472648,4,8.823415828394289
725,628432_072,97.0,13,59,59.2288,-9,10,9.578,391,153,270,470,2018-04-19T18:12:08.793,2018,4,20,3,12,8.79288,0.22776,97.682962,92.344016,185.432297,40.686082,31.33527,29,67,232.47440299999997,28.471324,198972.3622,233.57789,27.569534,193598.372,2018-04-19T18:11:33.430238,2018,4,19,18,11,33.430238,209.834617913366,-9.18743031752321,210.102704100201,-9.15747971674808,235.08157487522004,26.135774516051,235.276554575099,25.935154913369104,235.179064725159,26.035464714710102,226.0,33.7623259613913,239.169459395378,23.0,235.289585434477,26.1707048104786,0.174655978115927,0.110520709317939,0.135240095768566,6.56045819370432,226.0,35.4800393001294,238.12919517680302,23.0,232.628464148381,28.659842917313398,233.62824112347099,27.631146803630198,235.18198265433702,26.258639793947502,235.39718821461798,26.082769827009695,0.0,1001525,58227.758435,2018,4,20,18,12,8.79288,0.22776,252.581963,-7.1077259999999995,186.511071,42.166928999999996,185.432297,40.686082,1.424552,31.33527,29.327333000000003,-34.46117,9.224708999999999,97.682962,92.344016,118.905019,1.6118,41.292266,2.672479,0.7518779999999999,0.86154,0.10410499999999999,29.387469,36.444503000000005,339.516269,0.65196,24.09372,252.068213,15.251582999999998,29.387469,2.956999,2.4483509999999997,4.09164,2.064883,1.005517,0.061456,0.038138,0.033463,8.859179,8.537125,0.08031,1.005517,2.956999,2.4483509999999997,0.802211,0.271104,-44.646716,-1.32859249490298,2.40624293910717,97.682962,3.2386177362023503,2.84442073192641,92.344016,40.6750922644001,76.1195205376565,720425.937666151,10.262053364530455,0.15067265956865641,4,8.800039528249858
726,628443_005,50.5,13,54,28.5582,-8,28,7.047000000000001,175,239,120,210,2018-04-19T18:11:35.172,2018,4,20,3,11,35.17176,0.36816,86.96844499999999,81.808266,186.00698799999998,49.138851,21.240669,59,109,232.96875099999997,25.33936,196420.5065,234.34114300000002,24.493855,190580.4468,2018-04-19T18:11:33.430238,2018,4,19,18,11,33.430238,208.54611494861302,-8.40803204483588,208.665389925799,-8.50716613263017,236.730888427785,25.647347257093703,236.901539529902,25.6384851034617,236.816213978843,25.6429161802777,226.0,29.632676934414395,236.765912399542,23.0,235.622102781253,23.7046796770247,2.2765461327967205,-1.1941111975899,-1.9382365032529199,28.663663980996,226.0,26.2046175042532,242.0,25.373714824148397,233.26924781675203,25.827115160922798,235.103843598404,25.731842001430103,235.558273950489,23.7440034238518,235.685931612018,23.665355930197702,0.0,1001524,58227.758046,2018,4,20,18,11,35.17176,0.36816,250.614005,-18.210426000000002,187.373979,53.393351,186.00698799999998,49.138851,4.172526,21.240669,18.137179999999997,-33.861582,16.215462,86.96844499999999,81.808266,203.080224,1.379553,356.78515699999997,2.6715619999999998,0.688752,0.7976850000000001,0.139345,29.387089000000003,6.042622,340.218887,0.571603,21.759385,251.57433999999998,3.9951519999999996,29.387089000000003,1.455096,1.555743,1.525677,1.117272,0.480234,0.011207,0.042812,0.031271,2.594093,4.10104,0.013952,0.480234,1.455096,1.555743,0.831306,0.071247,-50.844522999999995,-1.9267655017598302,-0.821049220111354,86.96844499999999,3.81127871023053,-0.214074008564443,81.808266,48.19364539017101,109.068951058146,722333.810644399,9.775882434370395,0.1465204906081522,3,8.371236242228395
727,628512_092,159.0,14,6,53.8459,-9,13,37.644,46,189,20,90,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25895999999999997,105.717371,95.769572,126.37575600000001,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.78854900000002,27.598105,200459.5971,2018-04-19T18:12:36.312129,2018,4,19,18,12,36.312129,211.689083007159,-9.316518089988529,211.78395978151798,-9.07577910313366,233.87726268847598,26.891358332975102,233.978125314103,27.133540634514198,233.92769400128898,27.012449483744604,226.0,35.581353695184,239.85048213557002,23.0,234.608363159188,27.761780298227,1.01232760114828,0.680669157898222,0.749330814482338,70.3594110009979,232.256613218112,23.0,238.50372283262902,38.0,238.46193300366798,37.8996580061683,233.64925456596,26.3438856538052,234.640998653121,27.732135215248604,234.575727665254,27.7914253812052,0.0,1001529,58227.759288,2018,4,20,18,13,22.51536,0.25895999999999997,291.18314300000003,4.073718,126.718645,43.941328000000006,126.37575600000001,43.711892,0.46016999999999997,56.064985,54.735707999999995,-25.772461,19.861670999999998,105.717371,95.769572,129.92531,2.757016,302.666798,2.931027,1.118946,0.175913,0.922108,29.388303000000004,129.170379,243.13350699999998,1.1836229999999999,31.042241999999998,293.598009,25.792033,29.388303000000004,0.27720100000000003,0.306279,0.06513200000000001,0.357564,0.335321,0.040447000000000004,0.022392,0.010948000000000001,0.815088,15.55845,0.064223,0.335321,0.27720100000000003,0.306279,0.097511,0.44651199999999996,-55.527905000000004,-3.26730958454077,3.90415247264013,105.717371,2.64666234849239,-4.12785995985828,95.769572,45.0764508817306,183.418641839987,4507757.84298434,8.173620859436054,0.7589816097077929,7,6.6664055363284085
728,628513_092,159.0,14,8,16.7213,-8,21,23.625999999999998,303,137,260,340,2018-04-19T18:13:22.515,2018,4,20,3,13,22.51536,0.25895999999999997,105.717371,95.769572,126.37575600000001,43.711892,56.064985,36,78,231.674132,30.427146,203153.3216,234.78854900000002,27.598105,200459.5971,2018-04-19T18:12:36.312129,2018,4,19,18,12,36.312129,212.011157786802,-8.50452861359584,212.11956826096198,-8.229388754047621,234.21701279375802,27.7095415780272,234.33358237022802,27.986277129049398,234.275297581993,27.8479093535383,226.0,35.581353695184,239.85048213557002,23.0,234.38300854514,27.9664855264219,0.160193509099826,0.107710963146758,0.11857617288356802,70.5912854705255,232.233208164787,23.0,238.551672274628,38.0,238.55045449139,37.997108989107296,233.63527244657502,26.3284931054791,234.41993965647302,27.932938436184003,234.34607743380698,28.000032616659798,0.0,1001529,58227.759288,2018,4,20,18,13,22.51536,0.25895999999999997,291.18314300000003,4.073718,126.718645,43.941328000000006,126.37575600000001,43.711892,0.46016999999999997,56.064985,54.735707999999995,-25.772461,19.861670999999998,105.717371,95.769572,129.92531,2.757016,302.666798,2.931027,1.118946,0.175913,0.922108,29.388303000000004,129.170379,243.13350699999998,1.1836229999999999,31.042241999999998,293.598009,25.792033,29.388303000000004,0.27720100000000003,0.306279,0.06513200000000001,0.357564,0.335321,0.040447000000000004,0.022392,0.010948000000000001,0.815088,15.55845,0.064223,0.335321,0.27720100000000003,0.306279,0.097511,0.44651199999999996,-55.527905000000004,-3.26730958454077,3.90415247264013,105.717371,2.64666234849239,-4.12785995985828,95.769572,45.0764508817306,125.557380668865,3085740.15038452,8.702562663755192,0.4400769686162627,10,7.195347340647544
729,628522_018,120.0,14,2,46.7852,-9,8,33.367,95,128,30,180,2018-04-19T18:12:45.378,2018,4,20,3,12,45.378,0.16848,106.478677,100.264549,120.42341599999999,51.388593,56.694691000000006,29,53,232.495529,30.492696999999996,204213.8311,234.78087200000002,28.575948999999998,203490.6074,2018-04-19T18:12:36.312129,2018,4,19,18,12,36.312129,210.607834305281,-9.192242375434152,210.80879170825298,-9.07766449922498,234.779935221066,26.4891810829179,234.858180404506,26.271051591523598,234.81905781278599,26.3801163372207,226.0,35.94058478738771,241.42908867507003,23.0,235.88443886297,27.650372586540698,1.6578865223616899,1.06538105018441,1.27025624932,30.2795785157404,230.650891816814,38.0,236.03153862482398,23.0,233.089709518307,31.2011397834281,234.25591168335498,27.950037620454196,235.807772446281,27.714673744334696,235.961105279659,27.586071428746802,0.0,1001527,58227.758859,2018,4,20,18,12,45.378,0.16848,299.61388,1.454564,120.67931399999999,51.718119,120.42341599999999,51.388593,0.540937,56.694691000000006,55.331763,-27.316561,19.476617,106.478677,100.264549,136.118045,1.337344,293.168028,3.022094,1.0327979999999999,0.102007,0.9274459999999999,29.387883000000002,136.801982,99.882265,1.049599,29.969390999999998,302.106404,21.65168,29.387883000000002,1.921113,1.928911,1.6769720000000001,1.346268,1.7084740000000003,0.17507999999999999,0.065886,0.12165999999999999,4.428515,137.999898,0.271165,1.7084740000000003,1.921113,1.928911,-0.040628,0.37567,73.235484,-1.79167156972728,1.7230775722298202,106.478677,2.0825818092697,-4.86652550402267,100.264549,50.8913661272524,143.536117430039,3843733.21399947,8.482612272240141,0.5012125322718705,7,6.971029167824462
730,628522_019,120.0,14,3,44.7,-9,0,28.849,275,26,220,300,2018-04-19T18:12:45.378,2018,4,20,3,12,45.378,0.16848,106.478677,100.264549,120.42341599999999,51.388593,56.694691000000006,29,53,232.495529,30.492696999999996,204213.8311,234.78087200000002,28.575948999999998,203490.6074,2018-04-19T18:12:36.312129,2018,4,19,18,12,36.312129,210.86258194238602,-9.049968503735311,210.969706254538,-8.98894928678424,234.71465742366001,26.661567920952702,234.756679848028,26.5453561789303,234.735668635844,26.603462049941502,226.0,35.94058478738771,241.42908867507003,23.0,235.72551798016102,27.7836616745605,1.54034829775452,0.989849344316866,1.18019962461895,30.1328824430857,230.614655167421,38.0,236.038688527134,23.0,233.078130367537,31.187333935627898,234.25090324756098,27.944066051064603,235.68457413885602,27.8180018265346,235.76646182146598,27.749321522586197,0.0,1001527,58227.758859,2018,4,20,18,12,45.378,0.16848,299.61388,1.454564,120.67931399999999,51.718119,120.42341599999999,51.388593,0.540937,56.694691000000006,55.331763,-27.316561,19.476617,106.478677,100.264549,136.118045,1.337344,293.168028,3.022094,1.0327979999999999,0.102007,0.9274459999999999,29.387883000000002,136.801982,99.882265,1.049599,29.969390999999998,302.106404,21.65168,29.387883000000002,1.921113,1.928911,1.6769720000000001,1.346268,1.7084740000000003,0.17507999999999999,0.065886,0.12165999999999999,4.428515,137.999898,0.271165,1.7084740000000003,1.921113,1.928911,-0.040628,0.37567,73.235484,-1.79167156972728,1.7230775722298202,106.478677,2.0825818092697,-4.86652550402267,100.264549,50.8913661272524,368.68672389873495,9873009.18809472,7.463108310967386,0.5294473365360919,7,5.9515252065517075
731,628612_055,153.0,14,7,9.3237,-9,5,46.46,94,90,65,130,2018-04-19T18:14:06.657,2018,4,20,3,14,6.65712,0.19655999999999998,106.98198799999999,100.868263,126.189067,53.760957999999995,56.450231,23,56,232.401794,30.353671000000002,205961.2706,235.15604100000002,28.520847999999997,205034.7981,2018-04-19T18:13:39.190019,2018,4,19,18,13,39.190019,211.74962942256698,-9.17135656530389,211.837419338667,-9.00274010381271,234.15256250102001,26.8670971639075,234.206012777683,27.0506089648552,234.179287639351,26.958853064381398,226.0,34.613766512298604,242.0,23.966512290001198,235.19948446897098,28.491938396347603,1.8415081336385501,1.02019682962001,1.5330853319663,72.5969956761062,233.02621851536597,23.0,237.395169971382,38.0,237.321301672898,37.7463866356929,234.228077879261,27.126365476916398,235.22328088235298,28.4761029924195,235.17568805558997,28.507773800275697,0.0,1001533,58227.759799,2018,4,20,18,14,6.65712,0.19655999999999998,298.238382,-3.481082,126.478944,54.147712,126.189067,53.760957999999995,0.575105,56.450231,55.091516000000006,-21.52119,17.519648,106.98198799999999,100.868263,170.212788,1.6861830000000002,288.082133,4.007498,0.919292,0.096,0.83104,29.388802000000002,144.874061,13.796043,0.881415,28.163589,299.611227,17.100382999999997,29.388802000000002,1.208708,1.276186,0.643137,1.186264,1.584415,0.10700599999999999,0.093691,0.175826,3.39831,8.756723,0.155151,1.584415,1.208708,1.276186,0.00063,0.297356,146.112882,-3.1034940268411804,0.535353184558691,106.98198799999999,2.19335024182703,-6.71765658402599,100.868263,55.7560377717954,63.4517522200325,1615415.39663829,9.311054880513641,0.6796204624262666,7,7.7965766585199425
732,628613_006,79.5,14,7,12.9843,-8,30,3.6710000000000003,105,247,30,200,2018-04-19T18:13:42.259,2018,4,20,3,13,42.258720000000004,0.25895999999999997,102.50526500000001,90.957649,93.592902,35.202201,56.262954,28,79,233.2947,30.389162,197295.2977,235.030424,26.583598,196862.6747,2018-04-19T18:13:39.190019,2018,4,19,18,13,39.190019,211.703808367718,-8.48234028661858,211.931037298887,-8.524683484219741,234.48706738189802,27.4685551695621,234.70722909021,27.349821989815396,234.597148236054,27.409188579688802,229.823384269477,38.0,236.664908942298,23.0,234.64410286724998,27.430604664211,0.0516080039048473,0.0469546311963143,0.0214160845221727,37.144214048299105,226.0,32.045629469653,242.0,23.4168316168577,231.006615004129,29.345562669815603,235.62508355396199,26.854823200690497,234.602732014892,27.5213099989219,234.685473719609,27.3398993295,100.0,1001531,58227.759517,2018,4,20,18,13,42.258720000000004,0.25895999999999997,297.172965,25.894141,93.638264,35.240219,93.592902,35.202201,0.360189,56.262954,54.929754,-21.922621,15.915920000000002,102.50526500000001,90.957649,52.577971,3.311349,320.621654,3.34657,9.293664999999999,0.893691,0.9880040000000001,29.388526000000002,101.835548,164.855875,28.332217,40.667972999999996,306.235787,45.971748,29.388526000000002,1.050823,0.9839389999999999,1.314127,0.676326,0.467772,20.105971,0.08368400000000001,0.006372999999999999,1.524543,6.083243,147.120713,0.467772,1.050823,0.9839389999999999,-0.08680700000000001,0.781273,11.087274,3.6040286128173102,4.71011945950078,102.50526500000001,4.11126364834208,-3.37442869707583,90.957649,35.0489688566495,204.356262780056,4992734.44400477,8.229927336782676,0.46033905251144697,10,6.740984827814396
733,628623_007,79.5,14,3,19.2708,-8,19,5.367999999999999,193,111,30,320,2018-04-19T18:13:42.259,2018,4,20,3,13,42.258720000000004,0.25895999999999997,102.50526500000001,90.957649,93.592902,35.202201,56.262954,28,79,233.2947,30.389162,197295.2977,235.030424,26.583598,196862.6747,2018-04-19T18:13:39.190019,2018,4,19,18,13,39.190019,210.61279137261502,-8.27710478888975,210.999615118886,-8.35013579930396,235.386904540379,26.9795830346946,235.758425961986,26.7745968037009,235.57266525118197,26.877089919197804,229.823384269477,38.0,236.664908942298,23.0,235.01299030932302,26.621821257631503,0.615140740094206,-0.559674941859839,-0.255268661566266,36.59455967344471,226.0,32.1587895905451,242.0,23.330820313010896,231.057055763726,29.3685687832357,235.618480407444,26.851811494702602,234.942304208119,26.776800091847896,235.083676410526,26.466842423415102,62.331767052190706,1001531,58227.759517,2018,4,20,18,13,42.258720000000004,0.25895999999999997,297.172965,25.894141,93.638264,35.240219,93.592902,35.202201,0.360189,56.262954,54.929754,-21.922621,15.915920000000002,102.50526500000001,90.957649,52.577971,3.311349,320.621654,3.34657,9.293664999999999,0.893691,0.9880040000000001,29.388526000000002,101.835548,164.855875,28.332217,40.667972999999996,306.235787,45.971748,29.388526000000002,1.050823,0.9839389999999999,1.314127,0.676326,0.467772,20.105971,0.08368400000000001,0.006372999999999999,1.524543,6.083243,147.120713,0.467772,1.050823,0.9839389999999999,-0.08680700000000001,0.781273,11.087274,3.6040286128173102,4.71011945950078,102.50526500000001,4.11126364834208,-3.37442869707583,90.957649,35.0489688566495,214.48523079460702,5240200.54462973,8.087205391386078,0.16926578488295166,8,6.598262882417798
734,628632_002,133.5,13,58,11.7244,-9,0,57.746,55,41,25,80,2018-04-19T18:13:40.611,2018,4,20,3,13,40.61136,0.19655999999999998,107.810795,101.281092,129.31569199999998,56.063175,61.669654,18,54,232.04796000000002,30.524193,206544.0153,235.147384,28.636522999999997,205143.7845,2018-04-19T18:13:39.190019,2018,4,19,18,13,39.190019,209.508299798326,-9.05342688812025,209.58262356892502,-8.984875097598382,236.05536805437,25.563296175483604,236.06315307471297,25.463105089692196,236.059260564542,25.5132006325879,226.0,34.2076363279216,242.0,24.4630128107777,237.200081620511,27.3863501558492,2.1932081110180803,1.14082105596867,1.8731495232612898,54.2139029205285,235.089014695583,38.0,236.254540592665,23.0,235.260091277766,35.7982911069027,235.740857193236,29.6109650679837,237.174987205416,27.4016336325665,237.22517603560502,27.371066679132,0.0,1001530,58227.759498,2018,4,20,18,13,40.61136,0.19655999999999998,297.64959500000003,-6.863555,129.592107,56.411382999999994,129.31569199999998,56.063175,0.504379,61.669654,60.410284999999995,-23.638131,18.61438,107.810795,101.281092,165.002669,2.23647,288.704877,3.941471,1.261033,0.204188,1.0035450000000001,29.388508,153.42673100000002,185.9628,1.416085,32.435195,298.335036,13.895234,29.388508,0.783852,0.852475,0.382388,0.807848,1.293497,0.179792,0.11041500000000001,0.003553,2.064706,23.547279,0.306106,1.293497,0.783852,0.852475,0.02241,0.241932,-5.545879,-4.06698470041695,1.08954221493314,107.810795,2.2378976444813303,-6.6097311100909995,101.281092,56.728745763992,170.260240440818,4754797.56316535,8.244609476956732,0.07142717514575848,4,6.725351014675002
735,628723_075,100.5,14,4,46.3649,-8,29,20.378,466,238,340,490,2018-04-19T18:15:19.341,2018,4,20,3,15,19.34064,0.16848,107.588874,101.499103,102.690298,32.713211,43.304797,28,49,232.541135,30.550151,205975.9811,233.516898,28.735597,204963.5003,2018-04-19T18:14:42.088208,2018,4,19,18,14,42.088208,211.024884227995,-8.51912997802629,211.225205110979,-8.48324187826339,235.31668428280702,26.856492126925897,235.45329967950198,26.696293228285302,235.38499198115397,26.7763926776056,228.53503377083499,38.0,236.601172888215,23.0,234.753152763559,26.4366258090094,0.717399694652429,-0.6318392175955411,-0.33976686859617894,12.1882711058961,226.0,37.781487385080396,238.60544722839,23.0,232.284479985723,30.4121366633114,233.652174647149,28.8083410170157,234.70441957292599,26.5272513051551,234.80188595419202,26.346000312863698,0.0,1001536,58227.76064099999,2018,4,20,18,15,19.34064,0.16848,292.664984,22.371901,102.903891,32.859912,102.690298,32.713211,0.568656,43.304797,41.647666,-23.000756,22.095472,107.588874,101.499103,167.764975,1.384083,243.034125,2.084893,0.9490129999999999,0.061270000000000005,0.890868,29.389623999999998,91.14195699999999,16.476067999999998,0.9245040000000001,28.689744,299.433595,43.520482,29.389623999999998,2.574925,2.2591650000000003,2.776302,1.809232,0.917861,0.11427799999999999,0.079106,0.153856,3.753832,27.939007,0.16834000000000002,0.917861,2.574925,2.2591650000000003,0.002924,0.741449,151.432627,-2.54046529121897,0.5508938392090561,107.588874,-1.67553622640906,-3.2932725059454397,101.499103,32.9041062679403,49.36255097171129,913059.944717937,9.94989036123252,0.44106155212803394,8,8.43191340494921
736,628812_112,95.0,14,14,36.4126,-9,8,26.141,265,122,40,450,2018-04-19T18:16:53.340,2018,4,20,3,16,53.34,0.16848,102.215806,96.015069,117.79488899999998,49.568135,58.316761,28,54,231.752875,28.832484,205792.3944,233.864058,26.915359000000002,205361.4576,2018-04-19T18:15:57.384435,2018,4,19,18,15,57.384434999999996,213.350546801042,-9.165756019589551,213.89914554973598,-9.11984991141995,232.87826278487998,27.931013980904304,233.305585203256,27.5406080361193,233.091923994068,27.7358110085118,226.0,34.0565600201152,238.175743132528,23.0,233.032554267713,27.6704316738333,0.0883132029227877,-0.0593697263551007,-0.0653793346784894,0.173138656400903,226.0,34.2150621972731,238.27554950018998,23.0,231.815756272799,28.901730331956703,233.921146010891,26.978225656110702,232.818305141085,27.8649872177565,233.24680339434,27.475876129910198,100.0,1001545,58227.761728,2018,4,20,18,16,53.34,0.16848,300.739972,4.235374,118.030105,49.839376,117.79488899999998,49.568135,0.49014399999999997,58.316761,56.98484200000001,-14.130753,21.245529,102.215806,96.015069,182.583732,3.5653980000000005,246.53941099999997,4.402444,1.270936,0.25190100000000004,0.950785,29.390687,133.64921999999999,137.25626100000002,1.432799,32.518691,303.953401,24.12209,29.390687,0.37435100000000004,0.358548,0.076685,0.44458100000000006,0.523682,0.075691,0.03347,0.015203,0.992771,16.913010999999997,0.128243,0.523682,0.37435100000000004,0.358548,-0.070107,0.417979,37.305319,-6.36242681164103,-0.287105924261534,102.215806,-2.94292010657171,-6.7810043830252695,96.015069,49.8062006040425,249.94269772076402,6399243.886386,7.920046830357977,0.5419861772309338,9,6.432738214555961
