,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,v_mag_meteor,v_mag_meteor_err,star_number_ucac,v_band_abs_mag_meteor,v_band_abs_mag_meteor_error,zero_mag_ucac,g_mag_meteor,g_mag_meteor_err,star_number_gaia,g_band_abs_mag_meteor,g_band_abs_mag_meteor_error,zero_mag_gaia,v_band_abs_mag_meteor_coverted
124,628815_052,53.0,14,14,46.5168,-6,55,12.085,293,261,285,300,2018-04-19T18:16:23.659,2018,4,20,3,16,23.65944,0.16224,106.043796,103.184903,159.087113,74.716317,66.478399,22,53,232.519709,29.617538,208504.9931,235.722321,29.347002000000003,204588.7573,2018-04-19T18:15:57.384435,2018,4,19,18,15,57.384435,213.683160901031,-6.91204406978589,213.703128238058,-6.92701283892454,234.69641031162,29.4484823366878,234.724835542315,29.4464168289254,234.710622926967,29.447449582806602,226.0,30.1682809541961,242.0,28.816704178739094,234.709365987726,29.4325699043233,0.0149326731707327,-0.0012569392415287,-0.0148796784833216,0.6724447333323761,226.0,30.0804034350861,242.0,28.9177699792033,232.518794984697,29.606717863758,235.724582242336,29.3737706438722,234.69516744964298,29.4337693052182,234.723564525809,29.431370503428397,100.0,1001542,58227.76138500001,2018,4,20,18,16,23.65944,0.16224,283.164725,-36.733295,159.410702,75.304635,159.087113,74.716317,0.620201,66.478399,65.410288,1.3212549999999998,42.941552,106.043796,103.184903,206.302693,3.026465,307.287839,4.327368,4.857259,0.8491639999999999,0.7326520000000001,209.390351,152.995079,65.749967,10.705006,39.592745,280.832811,-13.790092,29.390351000000006,0.06372799999999999,0.053944000000000006,0.040316000000000005,0.038976,0.158192,0.363782,0.010759,0.003788,0.157634,1.449914,1.205894,0.158192,0.06372799999999999,0.053944000000000006,0.320898,-0.2409,-38.524589,-5.0261575454882506,-2.48437573068192,106.043796,4.73028733831329,-6.21212451217643,103.184903,74.69161101232899,1033.59990073841,30971939.644627094,6.108648432767295,0.01581043803440782,14.0,5.257523324580563,0.01581043803440782,24.836069443461536,5.825113530754892,0.04537942843988798,26.0,4.973988422568159,0.04537942843988798,24.552534541449127,5.533210966707456
125,628815_053,54.0,14,13,58.3375,-6,46,31.939,142,152,20,260,2018-04-19T18:16:23.659,2018,4,20,3,16,23.65944,0.16224,106.043796,103.184903,159.087113,74.716317,66.478399,22,53,232.519709,29.617538,208504.9931,235.722321,29.347002000000003,204588.7573,2018-04-19T18:15:57.384435,2018,4,19,18,15,57.384435,213.331335237919,-6.65768060007361,213.649696239893,-6.88930092224175,234.77067742571495,29.4411925990699,235.218339179477,29.4018338849883,234.99450830259602,29.4215132420291,226.0,30.1682809541961,242.0,28.816704178739094,234.993415383982,29.4085752438819,0.0129840774471704,-0.00109291861355132,-0.0129379981472511,0.196047776725716,226.0,30.2123162927951,242.0,28.8055858316532,232.521516924919,29.638940260849104,235.723203233904,29.357445907232197,234.769519791757,29.4274884990431,235.217310976208,29.389661988720693,100.0,1001542,58227.76138500001,2018,4,20,18,16,23.65944,0.16224,283.164725,-36.733295,159.410702,75.304635,159.087113,74.716317,0.620201,66.478399,65.410288,1.3212549999999998,42.941552,106.043796,103.184903,206.302693,3.026465,307.287839,4.327368,4.857259,0.8491639999999999,0.7326520000000001,209.390351,152.995079,65.749967,10.705006,39.592745,280.832811,-13.790092,29.390351000000006,0.06372799999999999,0.053944000000000006,0.040316000000000005,0.038976,0.158192,0.363782,0.010759,0.003788,0.157634,1.449914,1.205894,0.158192,0.06372799999999999,0.053944000000000006,0.320898,-0.2409,-38.524589,-5.0261575454882506,-2.48437573068192,106.043796,4.73028733831329,-6.21212451217643,103.184903,74.69161101232899,1192.13068071269,35722332.66002029,5.968671862530887,0.015622798130014647,15.0,5.117546754344153,0.015622798130014647,24.85102138870891,5.687524744215557,0.051147335780084666,23.0,4.836399636028826,0.051147335780084666,24.569874270393587,5.402088853135472
126,628913_015,123.5,14,15,34.8167,-8,29,1.616,447,232,400,480,2018-04-19T18:17:07.920,2018,4,20,3,17,7.919760000000001,0.39,99.528518,87.962189,91.066392,25.029412,33.134007000000004,68,125,233.108948,29.061071,199124.1054,234.197259,25.541101,197250.3443,2018-04-19T18:17:00.260625,2018,4,19,18,17,0.260625,213.832096724922,-8.52469690690114,213.93925151565398,-8.45504601812639,233.56165359621497,28.287396554809,233.599861277434,28.165126990721895,233.580757436825,28.226261772765497,230.345192979668,38.0,234.982921426217,23.0,233.385701928101,28.1659541406677,0.20416577081595896,-0.195055508724153,-0.0603076320977429,0.172697630129007,230.52658874578097,38.0,235.213897664901,23.0,233.301305491004,29.1205444538623,234.400226213451,25.6038547879694,233.36678252886398,28.2271459486447,233.404621327337,28.1047623326908,100.0,1001548,58227.761897,2018,4,20,18,17,7.919760000000001,0.39,287.870436,30.700545,91.097841,25.166967,91.066392,25.029412,0.745929,33.134007000000004,31.044577,-24.350973,23.539194,99.528518,87.962189,68.739288,1.189398,283.739616,2.324282,0.857557,0.173231,0.709002,29.390852,66.35453100000001,352.83194,0.794135,26.915111,295.719429,52.55379300000001,29.390852,0.444466,0.319565,0.530987,0.313763,0.084047,0.009934,0.012955,0.019324,0.373864,4.616229,0.0138,0.084047,0.444466,0.319565,0.046532,0.8855219999999999,-136.968634,0.749302197626132,1.9257614747357696,99.528518,0.847973257908932,-3.46810300130541,87.962189,25.0052857639076,124.833698393706,1783842.26164774,9.52065546825707,0.024417048547247744,23.0,8.593889972459943,0.024417048547247744,25.14904659009963,9.170322646735622,0.011931045095320524,27.0,8.243557150938495,0.011931045095320524,24.79871376857818,8.649109964844385
127,628922_016,123.0,14,11,5.919,-9,11,59.163,429,170,340,480,2018-04-19T18:17:07.920,2018,4,20,3,17,7.919760000000001,0.39,99.528518,87.962189,91.066392,25.029412,33.134007000000004,68,125,233.108948,29.061071,199124.1054,234.197259,25.541101,197250.3443,2018-04-19T18:17:00.260625,2018,4,19,18,17,0.260625,212.655287298652,-9.276347445947787,212.84301079038798,-9.15587356587644,233.954626351208,27.0449795458956,234.020102562267,26.8318062144643,233.987364456737,26.93839288018,230.345192979668,38.0,234.982921426217,23.0,233.784622453193,26.875708723036603,0.212211271044124,-0.20274200354487,-0.0626841571433694,0.106316579322809,230.589790672184,38.0,235.19704224207402,23.0,233.315745110405,29.125008922772693,234.397524536832,25.6030194784687,233.751686681355,26.9822342739084,233.81755822502998,26.7691831721648,100.0,1001548,58227.761897,2018,4,20,18,17,7.919760000000001,0.39,287.870436,30.700545,91.097841,25.166967,91.066392,25.029412,0.745929,33.134007000000004,31.044577,-24.350973,23.539194,99.528518,87.962189,68.739288,1.189398,283.739616,2.324282,0.857557,0.173231,0.709002,29.390852,66.35453100000001,352.83194,0.794135,26.915111,295.719429,52.55379300000001,29.390852,0.444466,0.319565,0.530987,0.313763,0.084047,0.009934,0.012955,0.019324,0.373864,4.616229,0.0138,0.084047,0.444466,0.319565,0.046532,0.8855219999999999,-136.968634,0.749302197626132,1.9257614747357696,99.528518,0.847973257908932,-3.46810300130541,87.962189,25.0052857639076,245.18422134967003,3503621.06995611,8.907958948806463,0.021492857146985497,20.0,7.981193453009339,0.021492857146985497,25.26925177236531,8.637385948691815,0.02568233684638619,29.0,7.7106204528946884,0.02568233684638619,24.998678772250663,8.141221291608638
128,629013_106,82.5,14,13,59.0521,-8,20,18.222,148,123,80,230,2018-04-19T18:18:55.884,2018,4,20,3,18,55.88424000000001,0.24024,102.65809,94.050663,139.68485900000002,53.719067,61.030265,39,75,230.979597,29.660338,201722.4526,234.776802,27.456523,197808.1427,2018-04-19T18:18:03.138315,2018,4,19,18,18,3.138315,213.405229440853,-8.32612219437904,213.60552645100498,-8.35314080098617,234.13959052093898,27.973141630424198,234.327399479487,27.861496199168002,234.23349500021303,27.9173189147961,226.0,32.550387539741806,242.0,23.2643363520919,234.170339298443,27.8085007306288,0.125817486350506,-0.0631557017702846,-0.108818184167273,0.599961544771161,226.0,32.8118250509647,242.0,23.3004209416927,231.06214456217498,29.802568639064496,234.836271901117,27.558990496531898,234.075860621334,27.863334095114602,234.26481797555095,27.753667366143,100.0,1001557,58227.76314700001,2018,4,20,18,18,55.88424000000001,0.24024,290.571164,-10.01407,140.030352,54.06941800000001,139.68485900000002,53.719067,0.489851,61.030265,59.806875,-19.072443,24.267505,102.65809,94.050663,134.611065,3.991769,327.711787,2.765434,1.203327,0.305695,0.835476,29.392073,156.290233,253.655717,1.320005,31.916235,290.713181,11.956022,29.392073,0.086017,0.106135,0.043613,0.099413,0.144755,0.017816,0.007561,0.0060030000000000005,0.253654,3.905273,0.029319,0.144755,0.086017,0.106135,0.153432,0.20845300000000005,-56.973763,-5.031022197203259,5.09979321750037,102.65809,3.84049922653186,-2.42675714795129,94.050663,53.5043672696807,61.454973578116295,1698794.45447204,9.44928811965884,0.015263635717321769,28.0,8.501041874959034,0.015263635717321769,25.02464020619461,9.113867416386526,0.014310149820168719,29.0,8.165621171686723,0.014310149820168719,24.68921950292229,8.574836976617446
129,629014_090,93.5,14,14,41.3079,-7,34,2.033,277,145,100,440,2018-04-19T18:18:47.754,2018,4,20,3,18,47.75352,0.21216,104.260094,95.261682,128.65993400000002,46.262846,62.057492,32,69,232.295084,30.519357,199885.1507,235.315599,27.946643,197272.4712,2018-04-19T18:18:03.138315,2018,4,19,18,18,3.138315,213.436073088004,-7.58085205062063,213.88956400626,-7.55436398951517,234.50481236740399,28.7566580354328,234.865838811006,28.4367988511528,234.685325589205,28.5967284432928,226.0,35.881174682738106,241.123243915504,23.0,234.62942084996,28.531093046797103,0.0862168495316355,-0.0559047392447383,-0.0656353964956295,1.11744144710268,226.0,36.291680454148995,241.002377170005,23.0,232.389770832928,30.630524817006197,235.36010374558103,27.9988941447441,234.445857959812,28.6874421519545,234.812983740108,28.3747439416398,100.0,1001555,58227.763053,2018,4,20,18,18,47.75352,0.21216,292.969129,1.113868,128.97141000000002,46.46830900000001,128.65993400000002,46.262846,0.398813,62.057492,60.834751,-26.507225,17.273122,104.260094,95.261682,89.47501,2.75243,338.458169,3.82992,1.782936,0.4471479999999999,0.9857,29.391981,138.473847,200.026917,2.380694,35.43821,294.995811,22.579866,29.391981,0.258512,0.290587,0.102847,0.30735,0.344184,0.11403900000000003,0.034967000000000005,0.002789,0.686228,3.55243,0.228881,0.344184,0.258512,0.290587,0.076514,0.39163,-16.740214,0.0459270281589429,5.012193063703251,104.260094,5.9317890906287305,-2.3415980140768,95.261682,46.308857779357204,67.2497511181472,1902338.2980336,9.3167073804505,0.02918261165849159,15.0,8.345550992281213,0.02918261165849159,25.014926758569104,9.027189319417825,0.08051012651017296,25.0,8.05603293124854,0.08051012651017296,24.72540869753643,8.470399383479858
130,629414_109,86.0,14,20,56.624,-7,43,22.059,229,262,50,350,2018-04-19T18:23:21.796,2018,4,20,3,23,21.7956,0.23088000000000006,102.708196,95.374814,130.774623,53.813413,54.184252,30,73,232.192392,29.965557,200057.7375,235.40749,27.839493,198157.9662,2018-04-19T18:22:27.297415,2018,4,19,18,22,27.297415,214.99718337909303,-7.70579639717774,215.396690081976,-7.733567040186031,234.027786866301,28.888338679726896,234.38654629542003,28.6462675189142,234.20716658086,28.767303099320607,226.0,34.0604311547187,242.0,23.4800308061135,234.145484553007,28.674025679456395,0.11182732052843,-0.0616820278529531,-0.0932774198641653,0.533646506604008,226.0,34.3050483959095,242.0,23.5091270663665,232.266103554523,30.077025832322306,235.46139905869305,27.9210159018433,233.964993152206,28.7933801344537,234.325975953809,28.5546712244591,100.0,1001568,58227.766224,2018,4,20,18,23,21.7956,0.23088000000000006,297.744234,-5.973296,131.10809799999998,54.25604499999999,130.774623,53.813413,0.626352,54.184252,52.79319200000001,-23.813245,21.903697,102.708196,95.374814,102.126522,2.449014,329.670212,3.896109,0.791924,0.268495,0.579296,29.395079,147.88948200000004,358.783576,0.704734,25.289471,298.605629,14.751194,29.395079,0.359477,0.351744,0.339039,0.218244,0.275744,0.013006,0.020949,0.026112,0.8254540000000001,1.094484,0.017363999999999997,0.275744,0.359477,0.351744,0.017863999999999998,0.256754,-127.251656,-0.922793979142686,4.2947488779349605,102.708196,5.606477342843442,-3.28007213972987,95.374814,53.7472510480369,58.0315742754338,1465443.88097889,9.58107145637894,0.006178033091050365,17.0,8.626054498865367,0.006178033091050365,24.995994435956053,9.292412189321297,0.02017890275173479,20.0,8.337395231807722,0.02017890275173479,24.70733516889841,8.738537655912758
131,629512_087,68.5,14,21,52.2797,-9,2,5.792999999999998,406,40,340,480,2018-04-19T18:24:13.463,2018,4,20,3,24,13.4628,0.16848,99.022267,94.801387,146.05830600000004,66.195939,63.56481700000001,30,55,231.370486,28.268558,202896.4833,234.484739,27.316744,200236.0603,2018-04-19T18:23:30.176203,2018,4,19,18,23,30.176203000000005,215.379802314816,-9.00041742585414,215.566608390573,-9.07370923725879,233.10165233041698,27.8205444896343,233.313225531693,27.7544181546681,233.20743893105495,27.787481322151198,226.0,29.9099480096119,242.0,25.0198430630967,233.184978246134,27.713991905735398,0.0768451474866299,-0.0224606849207021,-0.07348941641580001,0.36161406215263503,226.0,30.0401367535992,242.0,25.039402477812,231.396446795444,28.353499475009198,234.504692478675,27.382030054653,233.078987191381,27.746386117056304,233.29096930088696,27.681597694414602,100.0,1001575,58227.76682200001,2018,4,20,18,24,13.4628,0.16848,293.749385,-23.672426,146.375316,66.698123,146.05830600000004,66.195939,0.581408,63.56481700000001,62.386707,-18.057633,28.419016,99.022267,94.801387,165.598774,3.781494,294.358568,2.517755,1.355939,0.34627800000000003,0.886407,209.395663,176.11953,57.109535,1.57892,33.17788,291.658553,-2.003385,29.395663,0.080416,0.120887,0.011066,0.12531099999999998,0.322232,0.045608,0.018057,0.008255,0.266312,6.433945,0.07971,0.322232,0.080416,0.120887,0.139463,-0.034983,-45.462737,-6.33927226380283,1.62779306301563,99.022267,1.7193015753778005,-3.79747618848128,94.801387,66.5156961107098,126.68906857952,3703922.35812923,8.899645198145041,0.22103535458372506,13.0,8.008857283548389,0.22103535458372506,25.321299884132628,8.461519287754308,0.021414514893374002,20.0,7.57073137315766,0.021414514893374002,24.883173973741894,8.00790699861925
132,629614_045,84.5,14,21,5.935,-7,34,25.52,258,148,40,450,2018-04-19T18:24:55.352,2018,4,20,3,24,55.35191999999999,0.234,104.600891,95.060011,156.124074,45.83358,58.909783,26,75,232.338139,29.951547,203758.455,235.50692400000003,27.928219,196976.0999,2018-04-19T18:24:33.053990,2018,4,19,18,24,33.05399,214.983761129219,-7.54477745230484,215.530020998599,-7.597579245245348,234.462405140115,28.731921437379107,234.961461819787,28.409563130275693,234.71193347995097,28.5707422838274,226.0,33.9985663170543,242.0,23.7822695345336,234.65074123984903,28.4749075736115,0.113704801705411,-0.0611922401020308,-0.0958347102158825,0.300856640538625,226.0,34.1980873181409,242.0,23.8631231272152,232.407085054851,30.0595251550099,235.565245585392,28.01955790548889,234.40037345369598,28.6347720491192,234.90110902600202,28.3150430981039,100.0,1001581,58227.767307,2018,4,20,18,24,55.35191999999999,0.234,277.025582,-8.481875,156.606257,46.166261,156.124074,45.83358,0.43824,58.909783,57.740338,-15.674957,31.472968,104.600891,95.060011,149.10281799999996,1.634047,339.115088,4.20944,1.415039,0.654716,0.48859,29.396137,146.267848,287.338756,1.683266,33.583005,277.187362,14.779941,29.396137,0.096386,0.222584,0.028743,0.222457,0.230282,0.044376,0.0052840000000000005,0.008739,0.609468,3.249505,0.079223,0.230282,0.096386,0.222584,0.381684,0.25846,-51.348591,-2.56051890688713,1.53226791430263,104.600891,6.53683498736902,-2.49420236090686,95.060011,46.1984052340029,271.504087425234,6598341.71792505,7.918411625764858,0.024132258094247537,17.0,7.004297614723866,0.024132258094247537,24.966998633845108,7.722311363871161,0.019727786345781328,21.0,6.8081973528301685,0.019727786345781328,24.770898371951407,7.28121207724715
133,630611_026,84.0,14,28,35.889,-9,48,8.07,449,12,390,490,2018-04-19T18:35:35.698,2018,4,20,3,35,35.6976,0.12168,97.001319,94.288477,123.68619,58.72183100000001,42.988797,17,40,232.84196,26.87791,207680.2454,234.148904,26.028646,207691.5368,2018-04-19T18:35:22.880445,2018,4,19,18,35,22.880445,217.07086880734505,-9.79320780556893,217.20414588331903,-9.808557177338821,233.67258319617,26.3959361152922,233.79359292523895,26.320260482466,233.733088060705,26.358098298879103,226.0,31.323877323343506,238.809728805742,23.0,233.70601686049702,26.316438058147202,0.049683252093183,-0.0270712002082121,-0.0416602407319218,0.9956247120594148,226.0,31.1941254282438,239.102882143135,23.0,232.85927355979697,26.9045540742756,234.180976645886,26.078003033978,233.646187636743,26.3553156274098,233.765846084251,26.277560488884607,100.0,1001619,58227.77471900001,2018,4,20,18,35,35.6976,0.12168,308.859471,-6.147979,124.023593,59.620289,123.68619,58.72183100000001,1.122598,42.988797,41.244748,-9.951586,19.982470000000006,97.001319,94.288477,223.352957,5.530528,246.892814,6.694388000000001,0.580164,0.807176,0.11187,29.403378000000004,139.310227,8.294801,0.441902,15.324471,309.641743,12.103128,29.403378000000004,0.333366,0.354617,0.022965,0.428328,0.497153,0.005848,0.017748,0.01143,1.991203,1.10065,0.006683,0.497153,0.333366,0.354617,-0.171183,0.211055,60.706819,-6.82952549963202,-6.4477475497155705,97.001319,-4.34326673304487,-10.1791085424674,94.288477,58.8247715139983,481.613096407429,9331465.40678486,7.522693977389895,0.02538345904048684,21.0,6.750345690052884,0.02538345904048684,24.94756860339775,7.350791288734334,0.016951451069424583,33.0,6.578443001397322,0.016951451069424583,24.775665914742195,7.062256180331648
134,640812_080,114.5,9,20,41.2892,-9,3,14.586,111,56,20,200,2018-04-20T13:24:30.432,2018,4,20,22,24,30.43176,0.55224,100.705575,89.991116,139.317073,21.054036,20.904685,100,154,233.129157,28.929,202223.1491,234.470415,26.207564,197235.2067,2018-04-20T13:23:51.002727,2018,4,20,13,23,51.002727,140.050209337425,-9.1087571081895,140.291210026087,-9.00049122973563,234.110597917718,27.1294037460749,234.22897257341202,26.8901511674296,234.16978524556495,27.0097774567522,228.65852042504503,38.0,236.051260875307,23.0,234.093559805651,26.9722097972198,0.0849802726092288,-0.0762254399134008,-0.037567659532467004,0.0884049941566199,228.732168577332,38.0,236.15369709529702,23.0,233.20236319198295,28.9650796251123,234.54782025737003,26.2457131318149,234.034557196786,27.0919271251752,234.15256241451598,26.852492469264305,100.0,1002000,58228.558686,2018,4,20,13,24,30.43176,0.55224,199.799866,16.668919,141.630751,22.142581,139.317073,21.054036,1.723068,20.904685,17.606117,-17.422734,29.481091,100.705575,89.991116,202.604875,0.603862,304.833269,2.412783,3.273184,0.746795,0.828788,30.169103000000003,11.223726,233.808789,5.921826,38.458629,191.515948,23.094138,30.169103000000003,0.040005,0.043827,0.050727,0.035364,0.00493,0.01301,0.000931,0.000324,0.018366,0.124113,0.035298,0.00493,0.040005,0.043827,1.708807,0.447743,-35.63473,-0.979873204276892,-0.407979669623976,100.705575,2.1658725489214,-3.11242429695033,89.991116,21.1655824607285,6053.9151804349,50309537.0763873,5.552941919968294,0.02792980154987165,19.0,4.6640456740852745,0.02792980154987165,24.80706772291815,5.175195561914258,0.03581200703249545,21.0,4.286299316031238,0.03581200703249545,24.429321364864112,4.87784324817777
135,640822_080,113.5,9,18,14.1242,-9,19,38.008,472,264,440,490,2018-04-20T13:24:30.432,2018,4,20,22,24,30.43176,0.55224,100.705575,89.991116,139.317073,21.054036,20.904685,100,154,233.129157,28.929,202223.1491,234.470415,26.207564,197235.2067,2018-04-20T13:23:51.002727,2018,4,20,13,23,51.002727,139.516021110039,-9.34561934440522,139.582927932038,-9.31686867149155,234.45774162666802,26.4272625991463,234.49105464296798,26.361726397438503,234.474398134818,26.3944944982924,228.65852042504503,38.0,236.051260875307,23.0,234.397069569674,26.3563831641921,0.0862100967069374,-0.0773285651445406,-0.0381113341003179,0.708547567198918,228.575148805868,38.0,236.199869669705,23.0,233.17466970815,28.951430909235892,234.549584029368,26.246582405720897,234.38082079368598,26.3893522155824,234.413318345662,26.3234141128018,100.0,1002000,58228.558686,2018,4,20,13,24,30.43176,0.55224,199.799866,16.668919,141.630751,22.142581,139.317073,21.054036,1.723068,20.904685,17.606117,-17.422734,29.481091,100.705575,89.991116,202.604875,0.603862,304.833269,2.412783,3.273184,0.746795,0.828788,30.169103000000003,11.223726,233.808789,5.921826,38.458629,191.515948,23.094138,30.169103000000003,0.040005,0.043827,0.050727,0.035364,0.00493,0.01301,0.000931,0.000324,0.018366,0.124113,0.035298,0.00493,0.040005,0.043827,1.708807,0.447743,-35.63473,-0.979873204276892,-0.407979669623976,100.705575,2.1658725489214,-3.11242429695033,89.991116,21.1655824607285,11916.6862656472,99030619.3001842,5.0070466613084035,0.02953069391180716,11.0,4.118150415425385,0.02953069391180716,24.996470398739753,4.4739348978254405,0.12868022214370828,18.0,3.5850386519424213,0.12868022214370828,24.463358635256792,4.209541835301128
136,641811_058,76.5,9,34,44.9379,-9,53,1.412,299,79,20,450,2018-04-20T13:35:15.024,2018,4,20,22,35,15.02376,0.2652,93.867336,89.64438,141.34946499999995,59.327346,30.735898,45,84,231.911241,27.332039,198206.6738,234.164966,26.238567,196288.2383,2018-04-20T13:34:46.330606,2018,4,20,13,34,46.330606,143.313376575529,-9.79343858334812,143.889733531371,-9.93227826548759,232.703926413947,26.989919485156197,233.285837079201,26.7212168079916,232.99488174657398,26.855568146573898,226.0,30.200080362079202,240.83988717957803,23.0,232.975522100196,26.815666513031395,0.0443501552109995,-0.0193596463779215,-0.0399016335425202,1.09636155132689,226.0,30.08552003435,241.344617033098,23.0,231.920718591319,27.351573002237807,234.19536986214501,26.3012315622504,232.687243490004,26.9555347704468,233.26380071038798,26.6757982556159,100.0,1002008,58228.56614600001,2018,4,20,13,35,15.02376,0.2652,222.799746,-17.114821,142.009631,61.40221500000001,141.34946499999995,59.327346,2.3049470000000003,30.735898,28.43565,-29.601894,19.546593,93.867336,89.64438,144.370789,2.604572,316.508168,1.707284,1.647042,0.811299,0.310799,210.176388,0.864293,122.816002,2.113766,34.846964,225.469469,-0.672461,30.176388,0.332189,0.357615,0.215459,0.250565,0.22987,0.061427,0.005922,0.0066370000000000005,0.43339,1.398306,0.118335,0.22987,0.332189,0.357615,1.285084,-0.012402,-43.980224,-3.47066972299036,2.48743283578327,93.867336,1.93845498851767,-1.83899996969172,89.64438,58.6301942197828,74.301909663718,1061591.39704532,9.81524165613688,0.0235041347868039,20.0,8.905695431484961,0.0235041347868039,24.880135132193413,9.233950717370211,0.04284935902118029,26.0,8.324404492718289,0.04284935902118029,24.298844193426746,8.726157481560529
137,641822_024,130.5,9,30,40.4108,-9,7,26.226,357,113,270,380,2018-04-20T13:34:58.394,2018,4,20,22,34,58.39416,0.35256,89.99257800000002,87.414169,57.963857,73.080568,25.005716,44,111,234.215685,26.95353,192493.754,234.426568,25.170787,198560.1056,2018-04-20T13:34:46.330606,2018,4,20,13,34,46.330606,142.551963125849,-9.222342600322259,142.699114586153,-9.09790941088198,234.310578428013,26.839567124783002,234.338732620628,26.6499457438051,234.32465552432004,26.7447564342941,232.90898362295897,38.0,234.683353232039,23.0,234.24154406284302,26.73492507086661,0.0836909238549333,-0.0831114614770456,-0.0098313634274092,1.6990970517568302,232.653523853153,38.0,234.880661357657,23.0,234.29231186676498,26.962594292241697,234.55607732406898,25.1861068272481,234.23028929002004,26.8300696176901,234.252798835667,26.639780524043196,100.0,1002007,58228.565954,2018,4,20,13,34,58.39416,0.35256,286.8911720000001,33.597261,57.472528,77.639457,57.963857,73.080568,4.7762080000000005,25.005716,22.051097,-30.329203000000003,16.099549,89.99257800000002,87.414169,19.388432,3.198873,274.124676,3.476946,0.7832899999999999,0.28343,0.561282,30.1762,46.604103,356.825395,0.693241,25.033521,295.335591,55.558352,30.1762,1.4466450000000002,1.223112,0.951361,0.477206,0.670499,0.021698,0.035448,0.043397000000000005,1.794598,6.224751,0.028831,0.670499,1.4466450000000002,1.223112,0.056881,0.932292,-122.771727,4.74436097652622,1.66967664103636,89.99257800000002,0.382017040877136,-5.2974197349182415,87.414169,72.5849111530959,200.447541733112,1543829.81279179,9.45559739245324,0.025171412119560248,21.0,8.520736844699838,0.025171412119560248,24.927095950718158,8.945262417044415,0.14459346906319484,32.0,8.010401869291014,0.14459346906319484,24.41676097530933,8.426912981434336
