,ID,theta,distance,az1[deg]_sensor,el1[deg]_sensor,az2[deg]_sensor,el2[deg]_sensor,az3[deg]_sensor,el3[deg]_sensor,az4[deg]_sensor,el4[deg]_sensor
458,614711_075,0.6009306394492869,0.12073575368436593,233.6036953300093,27.043667970610475,233.33007410352783,26.76339025815656,232.7703975363707,27.194807585068627,233.0432884776462,27.47630966864593
459,614722_075,1.3315174441936304,0.0898515615908578,235.10718341352327,26.921378434665616,234.8288124995764,26.64646093333152,234.27933080999415,27.087057514257403,234.55831377874273,27.363839758205774
460,614732_075,1.5018220156579463,0.0690489082801344,236.00454980216347,26.19933925142395,235.72635812853315,25.924372750997108,235.18109681977714,26.36662565600242,235.4586241638135,26.642519942048796
461,614732_076,2.086139840001636,0.055641607446038535,236.00465266409856,26.199485559545057,235.7262105011439,25.924386420215708,235.18123978105507,26.366642594353937,235.4586435451687,26.64243800886346
462,615111_095,16.380595112635095,1.8204033974560807,233.16730909087963,27.38509972806634,232.89429039793973,27.10381278442818,232.3307021399004,27.532396622473286,232.6028171225117,27.814262424879406
463,615216_112,79.71196619312148,0.703587589804603,236.4365647231963,30.19707861978173,236.14622552718464,29.922457089196286,235.5830177624455,30.367610654663263,235.87234647875417,30.641954635565696
464,615711_103,0.15001994095684493,0.12946761721298095,233.16925649364208,27.381985564634263,232.8971865130976,27.100779232629556,232.3333758956856,27.529872435071834,232.60561067416728,27.812247158330724
465,615721_103,0.7776580045333411,0.11982580803627313,234.08183036891165,26.6676667978968,233.80644758774133,26.389743780760966,233.2527271175699,26.82534242406253,233.52621495862024,27.10474218288426
466,615911_083,0.5950958513710646,0.16351832552698786,233.60896734973156,27.03950954049536,233.33544859948202,26.758361925013805,232.77571111015274,27.190677289229225,233.04878144124442,27.471947855116603
467,616024_020,41.35149172870248,1.3498789411793688,236.54807456634205,27.928375550157348,236.26377311615616,27.654354250568666,235.7127356602822,28.09979669690892,235.9962924939839,28.374125064170165
468,616032_114,0.224808058123763,0.15688245896203626,236.2216583518921,26.017744667114112,235.94297462832424,25.742898102473003,235.39964090479708,26.186141414847707,235.67799780555728,26.46175946842941
469,616115_031,1.511457579289363,0.09574157052116723,236.478051848461,29.071302779426183,236.19068497624963,28.797310508190986,235.6340154280294,29.24234125677036,235.9209743330876,29.516760939670526
470,616125_031,2.2010659330788505,0.05911144932016527,237.37950373064012,28.333755366423045,237.09100578496748,28.061985922883025,236.54315193629833,28.511911743807495,236.83081596853134,28.78442603158732
471,616511_115,0.9519066823209072,0.06821371519498519,233.6098544657363,27.039227003642175,233.3367752672386,26.758015633750645,232.77767750400574,27.189561593726076,233.04962024969186,27.46942300455814
472,616712_037,0.16441576442216124,0.16021185893603054,234.64390186403597,27.29256403452751,234.3654780299338,27.01475923436335,233.8110049663091,27.453303872524554,234.08906866506982,27.73117442107327
473,616721_037,0.7148112185590308,0.13787364660683954,234.94394300352997,25.972074586110722,234.6673926869378,25.69723827625224,234.12165174450303,26.13611486433486,234.39757246125848,26.413703452921446
474,617013_079,0.5103397411238001,0.11625876983567053,234.59432909662686,28.41099945196383,234.31450110254997,28.13298563225079,233.75221481825548,28.568881579715246,234.03162282956202,28.84795871329788
475,617013_080,0.4054797156610888,0.11625470277423608,234.59432581161838,28.410971616542557,234.31435794364677,28.132918940029693,233.75245296422827,28.569082021230624,234.03145442962423,28.848050721915595
476,617022_080,0.5472036244071702,0.11183346606282824,234.90024341835638,27.090142381399435,234.6215447387147,26.813858275753205,234.070303252489,27.254046057946304,234.34841790856933,27.530899281594383
477,617031_080,0.6068270640264557,0.09845707716462447,235.20020602844096,25.773136375860215,234.92569161441054,25.496098550443925,234.37865208358426,25.9345616505921,234.653231313488,26.212712024573158
478,617112_118,0.6817761663768852,0.15182705505575142,234.20825722319688,27.63791365398048,233.93074921009378,27.3600038720949,233.37282750233913,27.794847437641813,233.64955248119915,28.075018615893022
479,617115_051,49.04687042297721,2.842122733653773,236.04015858294196,29.424237244852357,235.75324145521753,29.149462527894798,235.19223276015845,29.59206227827329,235.4786043437481,29.867806281134907
480,617116_050,49.05915181506268,3.4838412220417805,236.66390899766026,30.01456514127445,236.3738195589105,29.741568946802694,235.81241701382572,30.186744020415,236.10222832457015,30.461112955486325
481,617133_118,0.3999493188161956,0.15542193113151254,236.61882498455702,26.784141139687648,236.3387677965303,26.51041508603521,235.7923661995004,26.954928935080623,236.0724151478575,27.229802881034868
482,617313_042,5.004269707083396,0.26330436232703663,235.2522919883225,27.886869841746364,234.97145879592063,27.611042509965653,234.41517104140888,28.0503095287804,234.69571021367977,28.328284938371382
483,617444_027,18.84784941795205,2.0261925506769063,237.47285601470827,27.181147045095294,237.18819216689656,26.907549276894756,236.64463225538924,27.355849644893976,236.92731674855534,27.62966491031227
484,617612_038,0.2850336990948953,0.09198870600660786,233.98210953158343,27.816690750478056,233.70490684757462,27.537454080402004,233.1439382479045,27.971723661072488,233.42058813751353,28.252118116653318
485,617614_038,78.39586655212307,1.611341048884149,235.19385001347325,29.014079673022604,234.91098785107545,28.737224796540243,234.34851279721198,29.17663042205803,234.6320409622373,29.454687330248877
486,617622_039,78.29921932373051,0.18415899657749754,234.8928794089572,27.095652283739643,234.6139344757594,26.819755392039273,234.06324144129132,27.259650489328127,234.34162419367135,27.5369999999583
487,617623_037,79.2722828181627,0.5952388258987146,235.49750739057362,27.693522481548882,235.21703166431544,27.417883933146765,234.66315087933287,27.85754009784435,234.94277450497572,28.134977675902405
488,618312_007,1.6309327154623403,0.11097010997171622,235.5239714930162,26.57697880638111,235.24462952188716,26.30240804032523,234.69878983579898,26.745272550582015,234.97728659661817,27.021303863392045
489,618314_026,1.6189702534457495,0.11795849982506047,236.7459282918461,27.75707195383991,236.46059516138047,27.484401796538314,235.91380933899273,27.933099350567502,236.198317153321,28.204798144444215
490,618322_007,1.9427532952339652,0.07653601224033521,236.41174665494344,25.84260055100151,236.130589553036,25.570450581828215,235.59357176288455,26.01930216502533,235.87398534902633,26.291876543178315
491,618324_025,2.060461241943663,0.09071524551375347,237.6361585143319,27.015822148132933,237.35186980643266,26.745938327036605,236.81054398971673,27.19622121227663,237.09715839315737,27.468931906488415
492,618332_007,3.1786498697744463,0.03422234217630018,237.28799983903176,25.110440982260474,237.00799440733536,24.837249262011003,236.473511553473,25.28815766759655,236.7539680379779,25.55879484154166
493,618612_002,0.6527688264939467,0.011196093456037993,233.5556148511544,28.14836614484191,233.27873768958136,27.867746111331904,232.7139212369396,28.299729688735766,232.98977765401776,28.581527497311757
494,618614_068,2.9375714790100376,0.0987826008448552,234.76503274474254,29.35173257312822,234.48212684912323,29.073600665941374,233.9153599826871,29.51035139393913,234.19791085762756,29.789180786218253
495,618621_119,1.4106839097748898,0.10427957417087,233.87509639280984,26.8327261952118,233.59935564825832,26.55420446192155,233.0442121826105,26.988161698103998,233.31808805957516,27.268658381678822
496,618622_062,22.304799027172535,0.5244321979604207,234.47264089429743,27.431305315531112,234.19507381540294,27.154596681514235,233.63884578347324,27.592223496600706,233.91694387519587,27.870794435943235
497,618624_011,0.7994231696360482,0.060080032937949016,235.68678068327603,28.628594197970095,235.40473094850202,28.352776005606557,234.84447908686965,28.792762918764375,235.1271918041284,29.069938464278096
498,618631_119,0.6439197220055319,0.12014112980443845,234.78081581696495,26.11683168560875,234.50696028495224,25.83859821155839,233.95598267464663,26.274782399163268,234.22893988886202,26.55370898894615
499,619041_045,84.34446957329554,4.073366917997308,236.51278960155466,24.687773836445537,236.237513413407,24.413354650611737,235.70040639189116,24.85819262641733,235.97627637628509,25.132564666415316
500,619213_019,80.46582826065973,1.0982159162311955,234.15007698309938,28.757955192204342,233.87149941682355,28.47807803160096,233.30425614886954,28.91143935076242,233.583215836423,29.191952349242587
501,619411_060,22.185800779154963,2.2369349722113867,233.39186005123196,27.209561189591636,233.11930156305206,26.92757904751478,232.55725234001628,27.35818323104801,232.82952727795288,27.64011055864802
502,619412_069,89.05907439495847,0.3784837599141979,233.98757422645232,27.811800069355357,233.71057516530885,27.532836731135124,233.15043636216075,27.965986296529167,233.424725338031,28.250239169375163
503,619414_058,22.61625760287529,0.21596885330512944,235.20086362424962,29.00862348974746,234.91748027750995,28.731462851138033,234.35509937378083,29.17110135845817,234.63812274262534,29.448281389104974
504,619513_062,1.5448056809808388,0.11000079235356604,234.81267884403607,28.236764715175777,234.53322278535407,27.95908916477334,233.97259360032868,28.395997982680505,234.25243345472893,28.675247542698067
505,619514_036,0.7370735005620133,0.09735602634692596,235.4213938236473,28.832749178134538,235.1383680397375,28.556768630037578,234.57800478190944,28.997050947461407,234.86145764289304,29.273887137515135
506,619514_094,0.9008708384417934,0.12427222601393445,235.42228712814665,28.83264856773385,235.13853527482297,28.556365706255125,234.57833948858135,28.99707541359758,234.86190880657,29.273429812352827
507,619514_095,0.2999260091714007,0.1252304352793588,235.4220767111048,28.83245480130652,235.13887568994664,28.55632690952037,234.57813788450358,28.996836721064543,234.86146592109287,29.2735282708859
508,619524_095,0.6004249928371751,0.12319047439795774,236.3325277293594,28.104034436986677,236.04949860089218,27.8301561868687,235.49653312561037,28.273675018094874,235.7796738830836,28.548844974521817
509,619712_055,0.30477184368732896,3.102402486015455,234.6446839604775,27.28898234041899,234.366325824715,27.01208747815909,233.81187749463183,27.44976011284132,234.0897289194516,27.728204674057046
510,619713_010,2.0724615113471656,0.06589078587509782,235.25149626674823,27.88662998889833,234.97094747224565,27.610499246328853,234.41451644075693,28.04963797131088,234.69521292090212,28.32710165186884
511,619713_107,0.7105573712714258,0.12138006578273206,235.251346151076,27.885523300360077,234.97105538665588,27.609353353354436,234.4150129694474,28.048876433344763,234.69518663500713,28.326453085861754
512,619716_056,1.3782534842948555,0.09391481049873714,237.1043106787823,29.655583581751536,236.81372854100366,29.383553190011412,236.25702067262796,29.831757376857244,236.54714636609043,30.104897368678245
513,619721_002,27.77071033472871,0.4547522885019118,234.94457063676492,25.96959462554004,234.66830674762963,25.693391614527027,234.12200865257637,26.133738745313135,234.39823304112505,26.41100802190218
514,619722_107,1.6221240451862171,0.09806649131709497,235.5452499381319,26.562758106108415,235.26607117016977,26.28824948087422,234.72053190206162,26.731529003196798,235.00023996095968,27.007324153988623
515,619731_107,0.4257368271590102,0.06738396867441733,235.83408314208452,25.244221649379785,235.55865825985177,24.96889082178804,235.01775650468647,25.41055270936399,235.29305735364235,25.687480345844985
516,619811_071,0.38518365263266136,0.10853395005490968,232.9487217146065,27.55218774063729,232.67585865555532,27.269654676765295,232.10936537879334,27.696812089419083,232.3819524822965,27.980950085190823
517,619813_097,0.8995299661131461,0.16613757928336284,234.14760265521747,28.75975312422519,233.8685817770497,28.480448358824944,233.3017377869432,28.913558151987882,233.5808275573118,29.194457115708268
518,619814_071,57.64004423332384,2.9113540619458584,234.7532824292643,29.359099856476536,234.47128020205798,29.081505001400128,233.90426672763124,29.51821730379451,234.18761780772323,29.79689126914854
519,619814_073,26.584256757627102,2.8482032354604767,234.75360426743697,29.358944319193004,234.4714503003864,29.081931784245278,233.90435482321507,29.518032684117312,234.1874589925805,29.797659811584055
520,619821_071,0.8947021983132047,0.0947570553019678,233.86524576968054,26.840318446616944,233.59052098623482,26.560067616326226,233.0343866672266,26.995237604374438,233.30850244004824,27.275045446639883
521,619823_097,0.33938336879781184,0.17591055215390355,235.06522301277448,28.039679511709693,234.78574934420476,27.762588958646447,234.2265877965283,28.199687997908754,234.5061657851466,28.479545895909187
522,619831_072,1.2496018074052606,0.06687646506606618,234.77048425423317,26.124388094630046,234.49683773264064,25.846275591418806,233.945860998808,26.28199545271605,234.21940040105636,26.56156826462425
523,619833_097,0.11767026075403475,0.17656348644924674,235.9735956007952,27.319586610048443,235.69396139348163,27.043678363055122,235.14193491506128,27.484554206579077,235.42077158673771,27.7612645266015
524,619841_072,2.186984711622375,0.039800913604142535,235.66556745531187,25.40316572796116,235.3913800182508,25.127594545820173,234.8476488260158,25.56640978717174,235.1212668452747,25.844058138571828
525,619913_055,1.107108378044156,0.1448661403480546,234.36908294732638,28.586758949829733,234.08965838620915,28.307416271086993,233.52518169992067,28.74239017193397,233.80442630895337,29.021965041359223
526,619915_002,0.4741779686708874,0.17538204716609712,235.59259004582253,29.779529727058687,235.3063003571293,29.503240675228334,234.74113976453248,29.943612114161677,235.0265493891025,30.220655466532556
527,619922_055,1.3963955797128422,0.11538222301930876,234.67950337785555,27.26613418281698,234.4007172918554,26.988749973557372,233.84700536424216,27.428427217839214,234.12510278117736,27.705569327903394
528,619922_106,0.4521044458821065,0.1517762609219591,234.67949377537298,27.26629968838444,234.4010088175325,26.98932933344801,233.84710508603297,27.42801513247977,234.12574269045749,27.70624676167974
529,619924_056,2.9142404582514705,1.384647872479177,235.89428203575858,28.460945603317338,235.61124082114435,28.18499376624984,235.05372810388113,28.62724296189074,235.33636379685083,28.902858690153337
530,619925_002,1.214862208630576,0.15677687172394475,236.50765280244482,29.04997732291587,236.22070992325388,28.77655178009811,235.6638284300745,29.221139186293872,235.9509350833271,29.49596420154958
531,619932_106,1.166812935418953,0.1374020035968141,235.58134976362211,26.549437362181628,235.304649769945,26.27248655227894,234.7548834665443,26.71191851763219,235.03293621667024,26.989793485139867
532,620123_091,2.2358045809276343,0.024330708364614297,235.71761000995767,27.51305426973587,235.43657612486965,27.23768398708525,234.88441289379864,27.6786020953183,235.16365692454104,27.955484016153207
533,620214_099,1.077789021121352,0.10466973530681173,235.63784112794923,28.658214261074757,235.35481774454558,28.383165895036313,234.7961063073263,28.824314261343126,235.08094658675978,29.101561609593013
534,620214_100,0.5758401649257892,0.10615042251282134,235.6384840469419,28.65844030608601,235.3547582717768,28.38321879564363,234.79665116947555,28.824613563313,235.08054741812012,29.1013729645433
535,620223_100,0.7392927760255332,0.09498037701406603,235.93371881177637,27.33626793458542,235.6522148194033,27.06161128294354,235.102339470772,27.503450662084713,235.38208508757901,27.779860062866454
536,620312_040,0.06322858238029555,0.01768847671942964,234.64209269216894,27.292014866407904,234.36306965747625,27.014760096085105,233.80857835732547,27.452603880424803,234.08609673541554,27.73110973862166
537,620333_041,1.0239436607442405,0.007045160219249405,237.04003163022458,26.42915976994858,236.75964868921292,26.156865306620087,236.21704966407034,26.60275085717246,236.49750357875564,26.87720630483771
538,620411_056,0.3770388607353348,0.10751799396305788,232.94955782575815,27.551062800683248,232.6773186587244,27.268794416631923,232.11089657035632,27.695810378897875,232.38285275344322,27.97955206907257
539,620424_045,61.33486906894936,0.7110723366078929,235.6761067516469,28.635601595555197,235.3928481892366,28.360225351350874,234.83323653600655,28.799865783225723,235.11523569831962,29.07745864310782
540,620425_097,10.290838445752788,2.2841805999545213,236.28805956204604,29.226631872973986,236.0016145424025,28.95291853199867,235.4425464850253,29.396210056482342,235.72879080028076,29.672152554835975
541,620426_058,39.67101866009824,3.9963419513955207,236.91506125785062,29.817524966439787,236.62539504704782,29.544877547870918,236.06490863641977,29.990596684762696,236.35470700144836,30.264748802915157
542,620432_047,60.42254613780491,0.9142316478441382,235.36792817865285,26.723216969338253,235.0912673132924,26.446603138522786,234.5400714123678,26.885101915397843,234.81684583583615,27.163608777376343
543,620433_073,0.09946931327190696,0.16647494129078694,235.97316534207516,27.319148349364262,235.69359533015296,27.04331888596176,235.14160857238534,27.484003736212195,235.4214629381953,27.76111707680804
544,620526_002,7.657619860016494,0.07139971359747445,237.1341158194112,29.639706291433594,236.84504118109163,29.367310921835962,236.28645577670315,29.813790989639585,236.57647848222354,30.08713878744939
545,621121_103,10.794996841950072,1.0241635674228209,234.08575635389718,26.66329438846244,233.8104353450057,26.384147686493613,233.25640813367053,26.820147709959638,233.53092661500793,27.099416105863583
546,621123_104,56.09778483506813,0.6717195327845831,235.28684507441446,27.860041457311578,235.00665832470773,27.583424316935808,234.44992802824729,28.0221161519826,234.73002413105175,28.300772910654374
547,621132_104,56.4577964043548,0.2783237482791681,235.5860189982122,26.544146960806405,235.30887955001197,26.267535019941207,234.75882440532007,26.70732235363158,235.0364228353731,26.984768294047374
548,621313_079,0.3261593481023384,0.09153829133670932,234.81355463778993,28.233779691532636,234.5336393796623,27.956709340403393,233.97285670114115,28.393222813281557,234.2531638578165,28.67258294962565
549,621412_051,0.6619013072212503,0.10245192952413636,234.42664324603066,27.460480279453364,234.14902744474233,27.182462968649265,233.59163195738014,27.61939058354571,233.8691879267832,27.89901493893252
550,621425_004,62.58008046785065,1.876948239477929,237.16428348899487,28.509432314606308,236.87696029164113,28.236876382035682,236.32624665111476,28.685809063747815,236.61447081272027,28.95758985909347
551,621425_005,64.86213205335888,1.9904525708970848,237.16447538575133,28.50901259385991,236.87679940425667,28.236937204119144,236.325898288647,28.685116743128507,236.61383378820085,28.958402822582293
552,621426_003,62.586397266776544,2.567208284466494,237.79234169755367,29.09610960243204,237.50206585591,28.82515863326355,236.951237297944,29.274944720599834,237.23996451546947,29.54769915012924
553,621426_004,62.5283188942081,2.6716657774800794,237.7927055119536,29.096677855619905,237.50206476262736,28.824993427078653,236.95096518125968,29.274915202608742,237.24016998978183,29.547425346463143
554,621434_005,63.46337362174379,0.9066332991659994,237.44395281588174,27.18977998606008,237.15978386625602,26.916846300447112,236.61516098679562,27.36467383877943,236.89898709813247,27.638165010373143
555,621512_018,64.69577128720955,0.3833768673576309,234.64399088933428,27.287146324901048,234.36680964166442,27.00961632167554,233.81171931584862,27.44799823604198,234.08963920334014,27.725976223261217
556,621513_017,4.773061566993325,0.1113805242353136,235.25133685724657,27.88371269635718,234.97075408039282,27.60780784691185,234.41401210423362,28.04707167756095,234.6952090860495,28.32517876600644
557,621521_017,3.945735646196592,0.27416092428344563,234.94477607327653,25.9680664914655,234.66834946285368,25.691582373725083,234.1223371854825,26.1320336714864,234.39818847807413,26.40865039714417
558,621521_018,4.536064760084352,0.2555066114569897,234.9449063558376,25.968110016531767,234.66855791209446,25.69138682001577,234.12222853398782,26.132175239377087,234.3980798057474,26.408468261106545
559,621623_107,0.4669856828778349,0.12852655812936467,235.06513755995078,28.036285511711792,234.78464813062197,27.7602507708168,234.22646173079488,28.197536974316197,234.5048371848915,28.47628618524064
560,621912_042,2.4834796079502697,0.08767972987779206,234.2050230664421,27.63664887962321,233.92697608638878,27.357851843513313,233.36786856536992,27.793432941532853,233.64485106567602,28.073373342239048
561,622015_098,20.537968403886193,1.5210675196287031,236.25597880692112,29.246673706349164,235.96923901901698,28.972325417905743,235.40957918895487,29.41570150080568,235.69665034996729,29.69136073764614
562,622314_002,1.1487146833446396,0.09871604971358804,234.91753123745187,28.688720103053466,234.636816830267,28.41166625394279,234.07461484739974,28.85000871374204,234.35628355939537,29.127823505429873
563,622512_046,0.4744710863080896,0.17597056034277514,234.1495374197369,27.142239411411985,233.87312932928518,26.864884214181842,233.31734108895108,27.30001331333384,233.5929112540677,27.58002338009605
564,622512_107,0.26253114410053296,0.06541493652955346,234.15044023088996,27.141860166125632,233.8739522871831,26.864295526379887,233.31758330073345,27.299696635032365,233.59310885844644,27.580182539183653
565,622521_046,0.650587663844868,0.16217822739033178,234.4562785982269,25.824827485937487,234.18200023317078,25.547567509128182,233.63428801546598,25.985395692702724,233.90789158964412,26.26387661899473
566,622524_107,1.016301225575235,0.05094511057229721,236.2649086822063,27.61089673013012,235.98276263211997,27.336212468775443,235.43182646582505,27.77980135090672,235.71386711237412,28.054743409296258
567,622526_108,76.94246707948034,0.7697786898900484,237.5017995940125,28.78549947370654,237.21283423568497,28.514107247793653,236.6616498558559,28.962605144181456,236.9500317817438,29.236091175963164
568,622712_020,58.16331347278256,2.151597417086371,234.5843612003688,26.795212929539808,234.30602855842153,26.5189146401509,233.75456750183636,26.95632463353511,234.0308631367703,27.23526402604358
569,622712_090,0.9038086849036708,0.08613530158907247,234.58446045910333,26.794422296498443,234.30616144303855,26.518982971784855,233.75451637049505,26.955927930071606,234.0305275218034,27.23517967361398
570,622712_091,0.2915429151689655,0.08438431734447059,234.5843761678023,26.794823489701454,234.30663121322308,26.51906641244034,233.75481861336104,26.956244352460764,234.0308306909519,27.235162106286733
571,622713_019,57.88746963369605,1.4521613109650582,235.18786115737402,27.392523834465475,234.90853721399645,27.11653445824084,234.35457212908412,27.55584504857603,234.63384782966932,27.833533084670385
572,622713_090,0.3873606895805988,0.07532018093331183,235.18696754590633,27.392826784775345,234.90819425029085,27.11620351607886,234.35461895955345,27.5559907331814,234.63383655009451,27.833606178103054
573,622714_092,12.649427253877494,1.0089791988485362,235.79351569523527,27.985842150382823,235.51133832056388,27.711773273502562,234.95793827028285,28.154176020098703,235.24064757294684,28.430146857948937
574,622715_020,77.33770578840054,0.3566049890623459,236.40985007422915,28.575954412329754,236.12435957029726,28.302026577150603,235.56978546281988,28.746661959916285,235.85552628030257,29.02120363371615
575,622715_091,13.403182950370764,1.170841474350259,236.40945930756845,28.575350788070608,236.12402052837123,28.301475229561138,235.56899425083398,28.7463572434762,235.8548240965906,29.02116414246251
576,622716_019,77.72167348362088,1.034116841720448,237.03053479944424,29.162805877850584,236.74171221861386,28.89089812274971,236.1869224505637,29.338261901639463,236.47638202733745,29.611308448831164
577,622721_090,1.410238825146566,0.1016691581273796,234.88172810176056,25.476283104877197,234.6066066885329,25.20021722959004,234.06353369544797,25.640163336335274,234.33758546793888,25.917428406550705
578,622721_091,1.5246157243876999,0.09804447276236496,234.88199397082192,25.476308218155676,234.60646509897668,25.20023903458449,234.06349237220837,25.640205676160978,234.33742444094938,25.9175358008217
579,622742_091,31.478530473674716,2.872584586803377,237.2446949009817,24.608404185568165,236.9682957377834,24.335037356125643,236.4335006218768,24.78084374766979,236.71011524333443,25.055210155833233
580,622742_092,32.04286351920061,2.9788580334734864,237.24489228872747,24.608297672402912,236.96835076721402,24.33478015115886,236.43383428366465,24.780750347465865,236.71020242257754,25.055283554927517
581,622743_091,31.623864399376803,3.3367671103236765,237.84544349170864,25.19166595386785,237.56499920105193,24.92102339039553,237.03263411606005,25.37097261079835,237.31290803993198,25.643565296037455
582,622811_093,1.985090623539814,0.058227288457764134,232.9074649478929,27.050013146366027,232.63707374558518,26.767740795344896,232.07321386927651,27.194899327671322,232.34428008797278,27.478802553781982
583,622811_094,1.8177480525634837,0.06737783176150595,232.90737848511552,27.050014590529077,232.63703356078204,26.76785849731263,232.0730968375907,27.194913793469794,232.3441714265916,27.478892047470545
584,622812_015,4.408553851743746,0.13507869188703228,233.49976115702066,27.654018957139474,233.22477291869617,27.37378055526262,232.66197788490786,27.805244626898595,232.93755589532753,28.08632866749117
585,622821_094,0.9651054718563036,0.08539844787676575,233.81840790139,26.337558298868117,233.54556099235052,26.05865964414011,232.99219178033417,26.492593966375544,233.26498377391513,26.772879563037915
586,622822_016,3.641943148993637,0.2133049910296304,234.41450137363387,26.937664002884063,234.13679168173155,26.66008104632564,233.58505409732572,27.09871265717983,233.85966125568726,27.375718471769463
587,622831_094,0.16458327031723935,0.0950268317871618,234.7205610835817,25.622340758488715,234.44815716932308,25.343951624678787,233.89913384345317,25.779777163483544,234.17133457720445,26.059059486142633
588,622841_094,0.8356937987106305,0.09429240261583262,235.61206497411695,24.901756589514434,235.339140312373,24.624359037610116,234.79730613965745,25.065791623130746,235.06992208367188,25.341542239552478
589,622841_095,0.013972392935078926,0.0931190855873379,235.61256944716743,24.901499208475048,235.33927102033152,24.624161897664248,234.79696413948315,25.065830740841406,235.07099841439202,25.341016250805197
590,623013_025,0.5586243121698395,0.19879255396185905,234.53989921415626,27.910517833143242,234.26124816300893,27.632293525339712,233.70157989842346,28.068165721712354,233.97950098074597,28.347795822437245
591,623022_025,0.6654358440291076,0.18660585467560606,234.84585294039883,26.589596018779364,234.56785089955736,26.31379030754535,234.02015661887145,26.75455716415827,234.29534829916437,27.030747360111153
592,623031_025,1.2391309150623615,0.16552462841631807,235.14430884049784,25.272739417563166,234.87127369487703,24.995502896150995,234.32601940615905,25.433714853811942,234.5994391932091,25.712180166924426
593,623032_068,60.40197858978609,2.8053953251005392,235.7408013376602,25.870104598539744,235.46439998672244,25.59367572993203,234.91913293551448,26.034890543170327,235.19488349037277,26.31160715641709
594,623212_096,53.41435409827281,0.4204360609469908,234.37366978337548,26.963922489620654,234.09736852487035,26.686080216517276,233.5429854949964,27.122549819122003,233.82013900470307,27.40121361283894
595,623213_097,0.2669342971237544,0.09195965529049027,234.97707007001577,27.561592850854673,234.6977840265642,27.284659714193946,234.14239683804396,27.723022167885116,234.42045938052865,28.001138172309854
596,623221_098,0.5653905578656815,0.07772189694592296,234.67632494347066,25.644315353428855,234.40194470529673,25.368440816850594,233.85567202610466,25.806577648561184,234.13063130740858,26.08480050987331
597,623222_096,52.643309380161256,0.4759885327663064,235.27452150709252,26.240189823980003,234.99589064763637,25.964513566489416,234.45183275030652,26.408052042296557,234.72816013387072,26.682565185781147
598,623222_097,0.7258884924411988,0.08505393736146565,235.27459807198355,26.239833270944573,234.9955235178195,25.96463467297331,234.4516063809026,26.408080065729067,234.72829513430895,26.68267796853932
599,623226_039,1.230203709854829,0.07318528844963987,237.7237972143762,28.599246619698043,237.43421363773012,28.32876845136207,236.8856909091451,28.77838079813255,237.17417186523537,29.050469240405878
600,623312_081,0.2082275709487599,0.1197828229256213,234.58996504485117,26.79003862645446,234.31291538441218,26.51320449556613,233.76084184361633,26.95076588465431,234.03795723031553,27.229196728296788
601,623312_100,0.4628586755651726,0.07815355154212676,234.5899176646159,26.790068476456184,234.31303817946497,26.512738625821047,233.761041349742,26.95040265910169,234.0385944905967,27.229235613631733
602,623314_071,2.17238770603324,0.0809466098743089,235.8001849268947,27.979816322022664,235.5180782050138,27.70574162599701,234.96478236109573,28.148169961459974,235.2468011534952,28.423768880746064
603,623316_114,4.531650364317259,0.17384548749181722,237.03746381123776,29.157307956556338,236.7485395935327,28.885220594381693,236.1941041090637,29.333022917480324,236.48315377925672,29.606124085735534
604,623316_114,33.409896982060395,0.77163435567432,237.03746381123776,29.157307956556338,236.7485395935327,28.885220594381693,236.1941041090637,29.333022917480324,236.48315377925672,29.606124085735534
605,623321_081,0.5865261128472674,0.1126947114931329,234.8885634760926,25.469820952119846,234.6137338595331,25.194012333751456,234.06978078361328,25.63425296159855,234.34472109768967,25.911619062092203
606,623324_071,2.15937179100074,0.04264220607174542,236.70232786008026,27.248588750169333,236.4182470945007,26.975577290238196,235.8724022237818,27.421412520936904,236.154182304588,27.695434338037888
607,623411_020,0.7585278926377025,0.04285529485918881,232.91390510710738,27.044639882564944,232.6431218599181,26.762641673894674,232.0785834669845,27.190603788694492,232.34904483826784,27.473414537185096
608,623416_052,3.4408101790443655,0.2345944557662116,235.94069714116537,30.041309958964817,235.65238482222458,29.766126120390858,235.08695097240135,30.208226904864038,235.37486534974062,30.484477735323548
609,623423_081,20.886445886241948,1.2001840647314534,235.0190257395509,27.531883462749846,234.74237802329588,27.257074080815322,234.1849960622931,27.692211176815054,234.46342087472,27.97212109842856
610,623423_082,20.33093377621532,1.3264554259149577,235.01866715299087,27.531975236815878,234.7409229982989,27.254816193506084,234.18503666650093,27.6921325486389,234.46270927458556,27.970967852612404
611,623426_052,2.9704284367858524,0.2876863243349331,236.8607942564101,29.311637180607732,236.57213281156814,29.03759977898286,236.01494242645225,29.483717046313313,236.30264302182653,29.7571703253258
612,623432_021,0.14858748504289307,0.04072386372994447,235.3217988463966,26.21632321280508,235.0470065576419,25.939146620491748,234.4974411256288,26.377548605586533,234.77366021660993,26.655622976941103
613,623512_032,3.8480289411181863,0.15683299899861328,233.72650134075474,27.476132954140457,233.45060816842397,27.1965918735133,232.88997679217462,27.629403603841045,233.16515792956568,27.91056018952487
614,623541_033,21.05261353324389,1.3056467566033247,235.82733119475697,24.718509069839353,235.55516934216251,24.442474110145344,235.01410104367076,24.883280218353583,235.28784219595482,25.16044974478706
