ID,Angle,Ra[hh],Ra[mm],Ra[ss],Dec[deg],Dec[mm],Dec[ss],X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
689433_022,84.5,11,36,38.7797,-8,28,48.792,248,253,0,500,2018-04-21T15:44:44.922,2018,4,22,0,44,44.92208,0.29952,96.171411,90.954948,135.357464,54.956276,31.251879,39,94,232.687226,28.246244,197293.8723,235.195694,26.771541,195659.0364
689441_021,105.5,11,31,32.7726,-9,47,4.625,123,34,60,230,2018-04-21T15:44:44.922,2018,4,22,0,44,44.92208,0.29952,96.171411,90.954948,135.357464,54.956276,31.251879,39,94,232.687226,28.246244,197293.8723,235.195694,26.771541,195659.0364
689443_023,84.5,11,32,25.5013,-8,22,12.554,276,174,0,440,2018-04-21T15:44:44.922,2018,4,22,0,44,44.92208,0.29952,96.171411,90.954948,135.357464,54.956276,31.251879,39,94,232.687226,28.246244,197293.8723,235.195694,26.771541,195659.0364
689512_054,133.5,11,52,19.7551,-9,9,24.244,327,149,190,450,2018-04-21T15:46:17.287,2018,4,22,0,46,17.28656,0.27768,103.931887,96.96127,57.718758,49.399668,39.109039,42,86,232.584142,30.73385,198084.7258,232.858502,27.820981,201499.1215
689521_054,133,11,48,29.3724,-10,2,35.97,430,215,365,500,2018-04-21T15:46:17.287,2018,4,22,0,46,17.28656,0.27768,103.931887,96.96127,57.718758,49.399668,39.109039,42,86,232.584142,30.73385,198084.7258,232.858502,27.820981,201499.1215
689911_043,108,11,52,13.1858,-9,58,13.565,308,157,0,500,2018-04-21T15:50:22.787,2018,4,22,0,50,22.78688,0.3588,98.611457,91.517672,193.886004,33.743792,24.183811,49,104,231.690461,28.552944,200336.9437,232.648997,27.302821,193519.9597
689911_093,73,11,51,57.3772,-9,56,38.329,259,137,0,500,2018-04-21T15:50:48.309,2018,4,22,0,50,48.30848,0.31512,89.568818,86.77842,126.14965,71.331724,26.668715,52,95,232.450134,26.765559,192771.0685,234.947522,25.720066,193474.75
689913_064,135,11,51,24.0338,-8,24,25.004,154,189,70,240,2018-04-21T15:50:33.601,2018,4,22,0,50,33.6008,0.20592,99.129876,92.248595,103.910342,56.340838,58.806798,31,62,231.786874,29.291585,197007.0279,234.326491,26.685852,198933.2785
689914_114,103,11,53,4.6243,-7,42,49.061,466,270,425,500,2018-04-21T15:50:58.901,2018,4,22,0,50,58.90088,0.27144,99.345598,92.129675,98.316128,52.689422,45.220045,43,86,233.606647,29.724423,194964.4485,235.857159,26.894649,197352.9549
689922_064,134.5,11,48,12.7196,-9,10,54.424,378,170,270,490,2018-04-21T15:50:33.601,2018,4,22,0,50,33.6008,0.20592,99.129876,92.248595,103.910342,56.340838,58.806798,31,62,231.786874,29.291585,197007.0279,234.326491,26.685852,198933.2785
689932_093,73,11,42,55.0707,-9,14,16.9,206,219,0,400,2018-04-21T15:50:48.309,2018,4,22,0,50,48.30848,0.31512,89.568818,86.77842,126.14965,71.331724,26.668715,52,95,232.450134,26.765559,192771.0685,234.947522,25.720066,193474.75
689933_115,103.5,11,43,22.2447,-8,15,49.871,286,89,60,500,2018-04-21T15:50:58.901,2018,4,22,0,50,58.90088,0.27144,99.345598,92.129675,98.316128,52.689422,45.220045,43,86,233.606647,29.724423,194964.4485,235.857159,26.894649,197352.9549
689942_094,73,11,39,44.3474,-8,59,7.967,431,32,340,500,2018-04-21T15:50:48.309,2018,4,22,0,50,48.30848,0.31512,89.568818,86.77842,126.14965,71.331724,26.668715,52,95,232.450134,26.765559,192771.0685,234.947522,25.720066,193474.75
689943_114,103,11,39,30.672,-8,28,42.428,384,255,280,500,2018-04-21T15:50:58.901,2018,4,22,0,50,58.90088,0.27144,99.345598,92.129675,98.316128,52.689422,45.220045,43,86,233.606647,29.724423,194964.4485,235.857159,26.894649,197352.9549
690012_102,128.5,11,51,29.7028,-9,6,35.221,172,113,0,310,2018-04-21T15:51:55.679,2018,4,22,0,51,55.67864,0.30576,95.767149,88.161521,73.102543,33.49185,30.695501,46,96,233.984372,28.12954,197182.242,234.542868,25.528918,197771.3007
690014_044,95.5,11,52,49.3454,-7,31,4.639,418,122,305,500,2018-04-21T15:51:26.660,2018,4,22,0,51,26.65952,0.28392,105.467161,98.390638,101.388396,61.37815,52.593045,36,88,232.033485,31.009721,199442.7661,235.297042,27.99364,203331.0072
690021_102,128.5,11,47,5.275,-9,58,0.922,170,157,30,300,2018-04-21T15:51:55.679,2018,4,22,0,51,55.67864,0.30576,95.767149,88.161521,73.102543,33.49185,30.695501,46,96,233.984372,28.12954,197182.242,234.542868,25.528918,197771.3007
690113_076,124.5,11,58,41.8108,-8,28,12.962,297,237,235,370,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690113_077,123.5,11,59,32.5868,-8,19,50.523,455,131,380,500,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690115_076,91,11,58,8.1488,-6,45,50.886,189,158,0,500,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690122_076,122.5,11,53,31.9536,-9,19,1.516,151,273,140,160,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690122_077,123,11,54,32.3511,-9,9,7.596,339,148,170,500,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690131_077,124,11,49,35.6778,-9,57,24.841,238,155,60,450,2018-04-21T15:52:59.358,2018,4,22,0,52,59.35784,0.19656,109.868265,103.33711,116.928072,57.652974,63.423624,27,57,232.197782,31.414786,205350.4336,235.269165,29.188546,205833.9841
690212_116,123,11,59,7.2387,-9,9,48.606,376,154,230,500,2018-04-21T15:54:22.350,2018,4,22,0,54,22.34984,0.39,95.565239,87.76164,72.038951,51.502048,33.004322,67,124,232.836709,28.532312,194382.2587,233.914899,25.241734,198842.3988
690221_116,123,11,54,10.3059,-9,57,5.786,272,146,105,450,2018-04-21T15:54:22.350,2018,4,22,0,54,22.34984,0.39,95.565239,87.76164,72.038951,51.502048,33.004322,67,124,232.836709,28.532312,194382.2587,233.914899,25.241734,198842.3988
690231_115,75,11,49,21.2128,-9,48,21.05,192,41,70,300,2018-04-21T15:54:22.350,2018,4,22,0,54,22.34984,0.39,95.565239,87.76164,72.038951,51.502048,33.004322,67,124,232.836709,28.532312,194382.2587,233.914899,25.241734,198842.3988
690311_098,125.5,11,57,48.0246,-10,2,7.313,131,207,35,240,2018-04-21T15:55:16.385,2018,4,22,0,55,16.38512,0.23712,102.913908,95.318138,76.86026,39.08103,42.741736,31,71,232.095544,29.495361,203176.6181,232.948597,26.845132,204361.3334
690311_099,125.5,11,58,56.5385,-9,50,22.673,343,58,260,390,2018-04-21T15:55:16.385,2018,4,22,0,55,16.38512,0.23712,102.913908,95.318138,76.86026,39.08103,42.741736,31,71,232.095544,29.495361,203176.6181,232.948597,26.845132,204361.3334
690424_059,45,11,55,3.1308,-7,26,39.555,430,69,370,470,2018-04-21T15:55:59.076,2018,4,22,0,55,59.07608,0.35256,96.174337,94.249314,172.170338,79.285358,28.082828,48,109,232.113048,27.671342,200829.2086,234.890913,27.868972,195683.5986
690533_078,105,11,50,7.8008,-8,18,28.6,329,122,110,460,2018-04-21T15:57:11.703,2018,4,22,0,57,11.70344,0.23712,91.459609,89.194916,112.418341,66.2703,24.307312,37,76,233.325297,27.056371,194922.0665,234.880494,26.081288,196350.3124
690611_009,131.5,11,57,47.2589,-10,0,56.356,129,192,30,230,2018-04-21T15:57:40.601,2018,4,22,0,57,40.60088,0.37128,91.595884,84.387552,63.647402,38.877255,24.577513,59,104,233.360694,27.140962,194679.9834,233.704903,24.529911,196199.1587
690613_011,144,11,59,36.8315,-8,28,17.298,469,237,440,500,2018-04-21T15:57:40.601,2018,4,22,0,57,40.60088,0.37128,91.595884,84.387552,63.647402,38.877255,24.577513,59,104,233.360694,27.140962,194679.9834,233.704903,24.529911,196199.1587
690711_032,86.5,12,5,10.0283,-9,50,29.666,286,60,0,500,2018-04-21T15:59:09.459,2018,4,22,0,59,9.45848,0.22776,92.84714,88.201543,179.492955,42.879592,28.61031,34,64,233.694298,26.390606,202138.3304,234.818637,25.550565,197714.3898
690721_033,86,12,1,21.19,-9,46,45.588,393,15,280,500,2018-04-21T15:59:09.459,2018,4,22,0,59,9.45848,0.22776,92.84714,88.201543,179.492955,42.879592,28.61031,34,64,233.694298,26.390606,202138.3304,234.818637,25.550565,197714.3898
691014_086,79,12,6,13.8042,-7,43,38.109,483,280,470,500,2018-04-21T16:02:44.739,2018,4,22,1,2,44.73896,0.19032,98.906384,95.115183,171.926603,47.222259,31.350789,28,59,233.060516,29.013627,198180.0154,234.325226,28.370132,194436.3472
691024_086,79.5,12,1,9.7098,-7,35,52.066,352,185,200,500,2018-04-21T16:02:44.739,2018,4,22,1,2,44.73896,0.19032,98.906384,95.115183,171.926603,47.222259,31.350789,28,59,233.060516,29.013627,198180.0154,234.325226,28.370132,194436.3472
691024_087,79,11,59,45.9807,-7,31,47.571,90,135,0,185,2018-04-21T16:02:44.739,2018,4,22,1,2,44.73896,0.19032,98.906384,95.115183,171.926603,47.222259,31.350789,28,59,233.060516,29.013627,198180.0154,234.325226,28.370132,194436.3472
691034_021,95.5,11,56,24.7971,-7,24,37.53,278,49,0,500,2018-04-21T16:02:11.773,2018,4,22,1,2,11.77304,0.19656,104.073765,97.25929,156.007828,37.600434,44.746048,33,55,233.303117,30.224446,201187.7987,235.02272,28.717057,196671.6515
691034_087,79.5,11,56,58.0646,-7,23,35.695,382,35,220,500,2018-04-21T16:02:44.739,2018,4,22,1,2,44.73896,0.19032,98.906384,95.115183,171.926603,47.222259,31.350789,28,59,233.060516,29.013627,198180.0154,234.325226,28.370132,194436.3472
691044_021,95.5,11,51,57.7383,-7,30,14.07,259,126,0,500,2018-04-21T16:02:11.773,2018,4,22,1,2,11.77304,0.19656,104.073765,97.25929,156.007828,37.600434,44.746048,33,55,233.303117,30.224446,201187.7987,235.02272,28.717057,196671.6515
691416_106,131,12,11,14.4781,-5,56,33.758,192,142,85,290,2018-04-21T16:07:18.485,2018,4,22,1,7,18.48464,0.30576,96.939047,91.495473,165.957202,58.700336,35.312486,38,94,231.597568,28.03811,200112.3296,234.31807,27.17632,194253.5071
691425_106,131,12,7,13.092,-6,47,50.283,256,184,150,360,2018-04-21T16:07:18.485,2018,4,22,1,7,18.48464,0.30576,96.939047,91.495473,165.957202,58.700336,35.312486,38,94,231.597568,28.03811,200112.3296,234.31807,27.17632,194253.5071
691425_107,131.5,12,8,6.9953,-6,36,26.383,424,40,375,465,2018-04-21T16:07:18.485,2018,4,22,1,7,18.48464,0.30576,96.939047,91.495473,165.957202,58.700336,35.312486,38,94,231.597568,28.03811,200112.3296,234.31807,27.17632,194253.5071
691434_107,131,12,3,31.6039,-7,34,40.638,385,175,270,500,2018-04-21T16:07:18.485,2018,4,22,1,7,18.48464,0.30576,96.939047,91.495473,165.957202,58.700336,35.312486,38,94,231.597568,28.03811,200112.3296,234.31807,27.17632,194253.5071
691611_046,140.5,12,12,44.621,-9,57,41.552,478,149,460,500,2018-04-21T16:08:54.874,2018,4,22,1,8,54.87392,0.26208,105.340728,99.904288,99.11966,68.654827,54.18497,34,79,231.81894,30.675069,201050.5317,234.943007,28.040013,206103.8861
691611_047,142,12,12,33.2185,-10,1,43.473,443,200,385,500,2018-04-21T16:08:54.874,2018,4,22,1,8,54.87392,0.26208,105.340728,99.904288,99.11966,68.654827,54.18497,34,79,231.81894,30.675069,201050.5317,234.943007,28.040013,206103.8861
691613_088,63,12,10,42.6098,-8,26,16.916,98,212,200,500,2018-04-21T16:09:14.829,2018,4,22,1,9,14.82944,0.29016,99.025727,95.766161,174.720445,72.882467,35.901381,43,88,232.123045,28.352569,202382.5969,234.925765,28.310901,196095.6351
691634_088,63,12,3,39.328,-7,32,11.977,409,143,290,475,2018-04-21T16:09:14.829,2018,4,22,1,9,14.82944,0.29016,99.025727,95.766161,174.720445,72.882467,35.901381,43,88,232.123045,28.352569,202382.5969,234.925765,28.310901,196095.6351
691913_111,64,12,17,8.0567,-8,29,16.078,81,250,0,140,2018-04-21T16:12:48.206,2018,4,22,1,12,48.20624,0.27144,97.940276,94.178788,159.900713,64.831408,32.087378,43,85,232.275641,28.334678,200314.087,234.763004,27.726865,196403.6344
691934_112,64.5,12,9,30.1184,-7,34,18.187,284,171,0,500,2018-04-21T16:12:48.206,2018,4,22,1,12,48.20624,0.27144,97.940276,94.178788,159.900713,64.831408,32.087378,43,85,232.275641,28.334678,200314.087,234.763004,27.726865,196403.6344
692322_007,145,12,12,54.0379,-9,12,5.622,110,184,50,150,2018-04-21T16:16:07.215,2018,4,22,1,16,7.21544,0.24336,99.685302,95.035689,110.108519,69.590396,52.557073,33,72,231.855818,29.310243,197981.9602,235.162549,27.228606,201286.1401
692323_007,145.5,12,14,54.0024,-8,28,59.706,481,246,460,500,2018-04-21T16:16:07.215,2018,4,22,1,16,7.21544,0.24336,99.685302,95.035689,110.108519,69.590396,52.557073,33,72,231.855818,29.310243,197981.9602,235.162549,27.228606,201286.1401
692332_076,144.5,12,10,5.9619,-9,2,53.942,403,73,310,440,2018-04-21T16:16:42.150,2018,4,22,1,16,42.15008,0.25584,107.849795,104.11833,145.716828,76.289288,60.312867,37,82,231.208157,30.776136,205184.0275,236.131057,30.001658,202556.1144
692612_065,132,12,23,53.6001,-9,15,1.792,130,219,70,210,2018-04-21T16:19:57.624,2018,4,22,1,19,57.62432,0.27768,108.625919,100.22216,60.736824,35.034853,37.747889,39,81,232.877831,30.882127,206027.6294,233.165658,28.023151,206850.5337
692612_066,133,12,24,46.753,-9,3,12.765,295,70,220,360,2018-04-21T16:19:57.624,2018,4,22,1,19,57.62432,0.27768,108.625919,100.22216,60.736824,35.034853,37.747889,39,81,232.877831,30.882127,206027.6294,233.165658,28.023151,206850.5337
692711_069,89,12,24,31.5174,-9,56,51.863,249,139,0,500,2018-04-21T16:21:01.800,2018,4,22,1,21,1.7996,0.2028,100.202871,93.89726,137.485019,60.217706,63.505535,36,65,231.295637,28.648636,202927.0996,234.854008,26.960422,200631.7664
692711_069,89,12,24,31.5174,-9,56,51.863,249,139,0,500,2018-04-21T16:21:02.508,2018,4,22,1,21,2.50784,0.36192,93.540047,85.916952,162.931612,42.47269,29.227086,57,117,232.508173,27.015849,199525.7084,234.640679,25.379125,193833.8541
692714_054,74,12,24,6.3505,-7,39,27.235,167,227,0,340,2018-04-21T16:20:55.126,2018,4,22,1,20,55.12592,0.16536,99.087013,96.998219,113.184945,79.171469,67.380037,22,52,232.511063,29.324778,196730.3543,235.61872,28.012106,200395.9643
692724_055,74,12,20,54.5236,-7,25,46.459,386,57,200,500,2018-04-21T16:20:55.126,2018,4,22,1,20,55.12592,0.16536,99.087013,96.998219,113.184945,79.171469,67.380037,22,52,232.511063,29.324778,196730.3543,235.61872,28.012106,200395.9643
692731_070,89,12,15,56.1638,-9,54,13.891,285,113,0,500,2018-04-21T16:21:02.508,2018,4,22,1,21,2.50784,0.36192,93.540047,85.916952,162.931612,42.47269,29.227086,57,117,232.508173,27.015849,199525.7084,234.640679,25.379125,193833.8541
692911_057,129,12,23,40.5519,-9,52,51.561,91,89,0,195,2018-04-21T16:23:02.113,2018,4,22,1,23,2.11304,0.30264,91.999221,87.466855,224.692191,31.018077,16.94818,34,56,233.451107,26.674851,198475.6632,233.569135,25.858837,194061.7693
692926_057,154,12,19,12.8344,-5,52,22.444,63,93,0,100,2018-04-21T16:23:02.113,2018,4,22,1,23,2.11304,0.30264,91.999221,87.466855,224.692191,31.018077,16.94818,34,56,233.451107,26.674851,198475.6632,233.569135,25.858837,194061.7693
692934_058,154,12,15,55.1381,-7,31,53.754,269,140,235,335,2018-04-21T16:23:02.113,2018,4,22,1,23,2.11304,0.30264,91.999221,87.466855,224.692191,31.018077,16.94818,34,56,233.451107,26.674851,198475.6632,233.569135,25.858837,194061.7693
693115_118,122.5,12,30,6.3124,-6,48,25.028,70,189,0,300,2018-04-21T16:25:51.117,2018,4,22,1,25,51.1172,0.20904,101.267338,95.325568,77.489198,38.066749,35.956922,33,68,234.97589,29.683681,198901.8747,235.572464,27.591292,199595.2296
693124_119,122.5,12,26,10.1207,-7,25,23.335,151,53,30,225,2018-04-21T16:25:51.117,2018,4,22,1,25,51.1172,0.20904,101.267338,95.325568,77.489198,38.066749,35.956922,33,68,234.97589,29.683681,198901.8747,235.572464,27.591292,199595.2296
693126_118,136.5,12,27,54.2677,-6,5,29.696,473,257,455,500,2018-04-21T16:25:51.117,2018,4,22,1,25,51.1172,0.20904,101.267338,95.325568,77.489198,38.066749,35.956922,33,68,234.97589,29.683681,198901.8747,235.572464,27.591292,199595.2296
693133_119,122.5,12,21,14.9157,-8,11,15.902,50,33,0,95,2018-04-21T16:25:51.117,2018,4,22,1,25,51.1172,0.20904,101.267338,95.325568,77.489198,38.066749,35.956922,33,68,234.97589,29.683681,198901.8747,235.572464,27.591292,199595.2296
693143_118,122.5,12,19,11.7544,-8,30,19.424,487,274,478,500,2018-04-21T16:25:51.117,2018,4,22,1,25,51.1172,0.20904,101.267338,95.325568,77.489198,38.066749,35.956922,33,68,234.97589,29.683681,198901.8747,235.572464,27.591292,199595.2296
693212_044,146.5,12,31,34.4419,-9,10,14.936,348,158,270,390,2018-04-21T16:26:16.458,2018,4,22,1,26,16.45784,0.21216,110.279914,103.674029,126.683888,58.728344,60.538483,39,66,232.214617,31.306927,206706.9242,235.658375,29.288205,205893.73
693315_084,88,12,31,39.3776,-6,35,25.221,361,24,0,500,2018-04-21T16:27:39.543,2018,4,22,1,27,39.54344,0.19656,113.136448,107.535948,109.077397,65.027481,66.646702,27,53,230.795405,32.425998,205795.7857,234.041762,30.164701,208112.1665
693332_057,77,12,23,15.0669,-9,14,6.556,430,214,330,500,2018-04-21T16:27:26.330,2018,4,22,1,27,26.33024,0.33384,94.71431,89.408887,186.836654,49.236891,24.529761,50,107,233.735854,26.662702,204295.9192,235.154746,25.886279,198101.7514
693332_058,78,12,21,49.0676,-9,9,19.056,162,156,0,310,2018-04-21T16:27:26.330,2018,4,22,1,27,26.33024,0.33384,94.71431,89.408887,186.836654,49.236891,24.529761,50,107,233.735854,26.662702,204295.9192,235.154746,25.886279,198101.7514
693342_058,77,12,19,5.1246,-9,0,5.57,471,43,400,500,2018-04-21T16:27:26.330,2018,4,22,1,27,26.33024,0.33384,94.71431,89.408887,186.836654,49.236891,24.529761,50,107,233.735854,26.662702,204295.9192,235.154746,25.886279,198101.7514
693611_097,9,12,30,58.1325,-10,6,50.827,238,264,235,241,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693611_098,10.5,12,30,50.3232,-9,55,39.319,213,123,195,230,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693612_097,10.5,12,30,18.8732,-9,10,45.339,114,164,95,130,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693612_098,9,12,30,10.9824,-8,59,38.795,89,24,86,93,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693612_099,10,12,30,18.5682,-9,12,10.926,113,182,106,130,2018-04-21T16:30:56.319,2018,4,22,1,30,56.31872,0.156,91.083437,86.887734,131.000601,55.68281,48.976045,29,44,231.064458,26.795299,195781.3742,233.016411,25.558572,194774.4992
693613_096,13,12,29,50.9494,-8,30,42.411,27,267,25,29,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693613_097,9.5,12,29,48.4496,-8,27,3.258,19,221,0,23,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693615_097,127.5,12,31,35.8171,-6,47,25.51,351,175,220,460,2018-04-21T16:30:54.893,2018,4,22,1,30,54.89288,0.48984,91.829895,86.803738,295.466845,43.197837,14.721526,70,134,234.884932,27.07869,195559.3927,233.490148,26.076293,191223.9436
693712_035,125,12,36,53.9079,-9,7,11.816,126,120,0,270,2018-04-21T16:31:39.574,2018,4,22,1,31,39.5744,0.43992,91.0467,81.321779,28.36914,30.275939,26.850798,60,139,233.816092,26.90301,195017.8101,233.060047,23.667823,195249.1515
693715_036,78,12,38,48.6033,-6,34,50.886,481,17,420,500,2018-04-21T16:31:39.574,2018,4,22,1,31,39.5744,0.43992,91.0467,81.321779,28.36914,30.275939,26.850798,60,139,233.816092,26.90301,195017.8101,233.060047,23.667823,195249.1515
693723_077,94.5,12,33,57.6129,-8,30,42.68,394,268,280,500,2018-04-21T16:32:00.778,2018,4,22,1,32,0.77792,0.2028,97.931477,92.821445,161.744986,37.226073,31.94036,27,58,233.495737,28.26332,200729.9719,234.690068,27.15318,197158.1953
693811_039,77,12,36,52.6431,-10,4,54.668,124,241,0,270,2018-04-21T16:32:44.673,2018,4,22,1,32,44.6732,0.1404,94.825739,91.643359,183.302651,49.384363,33.91642,23,43,231.836298,27.185143,201125.8457,232.711657,26.715011,197466.204
693811_039,77,12,36,52.6431,-10,4,54.668,124,241,0,270,2018-04-21T16:32:44.754,2018,4,22,1,32,44.75432,0.27144,92.911262,87.203907,183.699142,52.183888,34.850482,43,85,232.342496,26.893631,198991.3429,234.124688,26.07748,192080.065
693821_040,76.5,12,33,19.256,-9,51,58.757,278,80,0,500,2018-04-21T16:32:44.673,2018,4,22,1,32,44.6732,0.1404,94.825739,91.643359,183.302651,49.384363,33.91642,23,43,231.836298,27.185143,201125.8457,232.711657,26.715011,197466.204
693821_040,76.5,12,33,19.256,-9,51,58.757,278,80,0,500,2018-04-21T16:32:44.754,2018,4,22,1,32,44.75432,0.27144,92.911262,87.203907,183.699142,52.183888,34.850482,43,85,232.342496,26.893631,198991.3429,234.124688,26.07748,192080.065
693832_039,73.5,12,29,43.3744,-9,6,13.693,421,115,140,500,2018-04-21T16:32:44.673,2018,4,22,1,32,44.6732,0.1404,94.825739,91.643359,183.302651,49.384363,33.91642,23,43,231.836298,27.185143,201125.8457,232.711657,26.715011,197466.204
693832_039,73.5,12,29,43.3744,-9,6,13.693,421,115,140,500,2018-04-21T16:32:44.754,2018,4,22,1,32,44.75432,0.27144,92.911262,87.203907,183.699142,52.183888,34.850482,43,85,232.342496,26.893631,198991.3429,234.124688,26.07748,192080.065
693915_009,131,12,38,2.2351,-6,45,41.892,336,154,195,500,2018-04-21T16:33:32.057,2018,4,22,1,33,32.05664,0.29952,118.947776,111.257401,59.54014,56.088045,45.759742,38,93,234.434039,34.034838,207620.6479,234.804057,30.576664,212723.3813
693924_009,131,12,33,57.1895,-7,38,24.41,390,216,320,500,2018-04-21T16:33:32.057,2018,4,22,1,33,32.05664,0.29952,118.947776,111.257401,59.54014,56.088045,45.759742,38,93,234.434039,34.034838,207620.6479,234.804057,30.576664,212723.3813
693932_010,132.5,12,27,39.598,-8,58,54.13,35,26,0,60,2018-04-21T16:33:32.057,2018,4,22,1,33,32.05664,0.29952,118.947776,111.257401,59.54014,56.088045,45.759742,38,93,234.434039,34.034838,207620.6479,234.804057,30.576664,212723.3813
693941_010,131,12,23,33.0092,-9,50,55.255,94,83,0,180,2018-04-21T16:33:32.057,2018,4,22,1,33,32.05664,0.29952,118.947776,111.257401,59.54014,56.088045,45.759742,38,93,234.434039,34.034838,207620.6479,234.804057,30.576664,212723.3813
694114_007,132,12,37,32.805,-7,39,7.889,245,222,180,310,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694114_008,132,12,38,28.0054,-7,27,0.934,417,69,330,490,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694123_008,131.5,12,33,59.0928,-8,25,59.172,399,208,330,500,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694131_009,132,12,27,40.6163,-9,48,8.025,45,38,0,80,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694132_008,132,12,30,1.3335,-9,17,43.09,479,259,456,500,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694142_007,134,12,23,55.0691,-9,12,58.43,160,210,95,240,2018-04-21T16:35:37.587,2018,4,22,1,35,37.58672,0.24336,97.882945,95.628816,58.257577,74.437433,34.868337,36,78,234.853318,28.835855,197207.8867,235.046306,27.13035,203151.5547
694313_013,155.5,12,44,31.446,-8,21,5.738,336,145,295,380,2018-04-21T16:37:58.867,2018,4,22,1,37,58.86656,0.30576,88.635502,84.084723,112.267408,63.500928,33.575891,47,94,232.004138,26.480003,192588.5949,234.713287,24.636703,194772.5266
694316_058,116.5,12,44,56.8024,-6,4,42.436,411,243,340,500,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694325_058,116.5,12,39,7.2768,-6,48,13.46,136,188,0,290,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694325_059,116,12,40,31.8059,-6,37,43.639,400,55,305,500,2018-04-21T16:38:21.146,2018,4,22,1,38,21.14648,0.26208,100.422143,90.026173,85.376986,44.164642,55.063962,44,83,234.988501,30.49926,192768.6317,236.693269,26.563306,195029.9609
694334_014,77,12,34,22.1592,-7,41,50.327,68,267,0,120,2018-04-21T16:37:58.867,2018,4,22,1,37,58.86656,0.30576,88.635502,84.084723,112.267408,63.500928,33.575891,47,94,232.004138,26.480003,192588.5949,234.713287,24.636703,194772.5266
