,ID,Angle,Ra_hh_,Ra_mm_,Ra_ss_,Dec_deg_,Dec_mm_,Dec_ss_,X,Y,x_1,x_2,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso,exposure_starting_time_tomoe,year_tomoe,month_tomoe,day_tomoe,hh_UT__tomoe,mm_tomoe,ss_tomoe,ra1_deg_,dec1_deg_,ra2_deg_,dec2_deg_,az1_deg_,el1_deg_,az2_deg_,el2_deg_,az_middle_deg_,el_middle_deg_,az3_deg__mu_at_kiso,el3_deg__mu_at_kiso,az4_deg__mu_at_kiso,el4_deg__mu_at_kiso,az_intersection,el_intersection,distance,vector_az,vector_el,theta,az3_deg__tomoe,el3_deg__tomoe,az4_deg__tomoe,el4_deg__tomoe,az1_intersection_tomoe,el1_intersection_tomoe,az2_intersection_tomoe,el2_intersection_tomoe,az1_intersection_mu,el1_intersection_mu,az2_intersection_mu,el2_intersection_mu,percentage,Event_Number,MJD,Begining_time_of_the_event_YYYY,MM,DD,hh,mm,ss_ssssss,Duratin_s_,Radiant_Right_Ascension_,Radiant_Declination_,Radiant_Azimuth_,Radiant_Zenith_,Radiant_Azimuth__uncorrected,Radiant_Zenith__uncorrected,Zenith_angle_correction,Initial_velocity_observed__km_s_,Initial_velocity_geocentric__km_s_,RCS_dBsm_at_max_SNR,SNR_max_dB_,Beginning_height_km_,EndHeight_km_,AzimuthOfMeteorStartPoint,ZenithOfMeteorStartPoint,AzimuthOfMeteorEndPoint,ZenithOfMeteorEndPoint,x6ParametersForOrbit,x6ParametersForOrbit_1,x6ParametersForOrbit_2,x6ParametersForOrbit_3,x6ParametersForOrbit_4,x6ParametersForOrbit_5,Period_yr_,HeliocentricVelocity_km_s_,Radiant_eclipticLongitude_,Radiant_eclipticLatitude_,SolarLongitude,RAError,decError,azError,zeError,velocityError,aError,eError,qError,iError,omegaError,PError,heliocentricVelocityError,radiant_eclipticLongitude_,radiant_eclipticLatitude_,HammerX,HammerY,TimeFromPerihelion_days_,x_start_km_,y_start_km_,z_start_km_,x_end_km_,y_end_km_,z_end_km_,incidence_angle_deg_,line_intensity,flux_meteor,v_mag_meteor,v_mag_meteor_err,star_number_ucac,v_band_abs_mag_meteor,v_band_abs_mag_meteor_error,zero_mag_ucac,g_mag_meteor,g_mag_meteor_err,star_number_gaia,g_band_abs_mag_meteor,g_band_abs_mag_meteor_error,zero_mag_gaia,v_band_abs_mag_meteor_coverted,mag_calculated,mass_grams_calculated,log_mass_grams,size_calculated,size_log_calculated
923,656221_113,74.5,12,7,17.0695,-9,53,10.637,393,95,260,480,2018-04-20T16:11:45.103,2018,4,21,1,11,45.10304,0.3744,91.953887,86.5345,165.662276,55.37701800000001,25.705341,66,117,232.101359,26.817023,197470.0771,234.473165,25.835385,192190.6847,2018-04-20T16:10:48.828998,2018,4,20,16,10,48.828998,181.642935974356,-9.83732776234326,181.937709674483,-9.91808862842416,233.600808750305,26.3065863356038,233.902696649181,26.17416107964529,233.751752699743,26.240373707624503,226.0,29.342240427581306,241.32394212487702,23.0,233.714151900901,26.1495237198503,0.0983236510313948,-0.0376007988421634,-0.090849987774213,1.20141706894952,226.0,29.640734699938,241.13878475105702,23.0,232.152958431739,26.941696089056506,234.504177757853,25.910317149277397,233.561886324923,26.212543071126,233.866417476879,26.0865043685746,100.0,1002176,58228.674828,2018,4,21,16,11,45.10304,0.3744,239.949064,-22.355708,166.681748,58.378978,165.662276,55.37701800000001,3.118049,25.705341,23.0934,-32.006595000000004,17.030754,91.953887,86.5345,148.060738,2.307024,0.142679,2.9617310000000003,0.8105640000000001,0.7564029999999999,0.197451,210.28251,2.330533,149.963819,0.729761,25.773799,242.396598,-1.752154,30.28251,0.44104,0.53069,0.378135,0.378643,0.247821,0.009951,0.008169,0.007531,0.697276,1.358285,0.013441,0.247821,0.44104,0.53069,1.003565,-0.031617,-49.869637,-3.1437079356130804,1.9597759869020104,91.953887,4.47711224006874,0.0111490099820841,86.5345,55.4345955636727,112.995242247136,1171823.3513943,9.84781727700366,0.035764785707815334,30.0,8.945292954637711,0.035764785707815334,25.01997264729916,9.190719934029204,0.093596143356829,34.0,8.288195611663255,0.093596143356829,24.3628753043247,8.691650417915081,10.68266266375546,0.0003235244631618877,-3.4900928747648794,0.0006760199341864194,-3.1700404975797833
924,656221_114,74.5,12,5,59.2708,-9,47,34.87,151,25,110,200,2018-04-20T16:11:45.103,2018,4,21,1,11,45.10304,0.3744,91.953887,86.5345,165.662276,55.37701800000001,25.705341,66,117,232.101359,26.817023,197470.0771,234.473165,25.835385,192190.6847,2018-04-20T16:10:48.828998,2018,4,20,16,10,48.828998,181.44203989297,-9.77779851076584,181.562591674376,-9.81118410246764,233.987912484644,26.140990607941603,234.111338968116,26.0867311391954,234.04962572638001,26.113860873568505,226.0,29.342240427581306,241.32394212487702,23.0,234.013166173322,26.025768331614,0.0953393672999767,-0.0364595530575116,-0.0880925419545058,1.24717159221616,226.0,29.6525537313278,241.132866799785,23.0,232.155044712476,26.9467369016273,234.505479776727,25.913463050492506,233.95089181430905,26.051542310275398,234.07544053233602,25.999994352952598,100.0,1002176,58228.674828,2018,4,21,16,11,45.10304,0.3744,239.949064,-22.355708,166.681748,58.378978,165.662276,55.37701800000001,3.118049,25.705341,23.0934,-32.006595000000004,17.030754,91.953887,86.5345,148.060738,2.307024,0.142679,2.9617310000000003,0.8105640000000001,0.7564029999999999,0.197451,210.28251,2.330533,149.963819,0.729761,25.773799,242.396598,-1.752154,30.28251,0.44104,0.53069,0.378135,0.378643,0.247821,0.009951,0.008169,0.007531,0.697276,1.358285,0.013441,0.247821,0.44104,0.53069,1.003565,-0.031617,-49.869637,-3.1437079356130804,1.9597759869020104,91.953887,4.47711224006874,0.0111490099820841,86.5345,55.4345955636727,85.1124519513715,882663.346770875,10.168803781359099,0.039692052162745815,29.0,9.266279458993155,0.039692052162745815,25.0332915127882,9.532283905209095,0.055030617367708125,31.0,8.62975958284315,0.055030617367708125,24.3967716366382,9.01716088244952,10.68266266375546,0.0003235244631618877,-3.4900928747648794,0.0006760199341864194,-3.1700404975797833
925,656326_100,154.5,12,6,30.9508,-6,1,55.563,238,213,217,260,2018-04-20T16:12:40.714,2018,4,21,1,12,40.71392,0.25272,102.495876,98.970435,97.028766,73.245355,49.935473,37,76,232.225038,30.156347,198574.6425,234.908865,28.068981,204031.4258,2018-04-20T16:11:51.697922,2018,4,20,16,11,51.697922,181.600589869832,-6.090003844295992,181.658573472286,-5.97132826447469,237.00302777162602,28.7368881158318,237.047701953084,28.862889266417106,237.025364862355,28.799888691124398,226.0,34.9979156517454,241.426298009011,23.0,235.873426601302,27.3187861880904,1.87633322780695,-1.1519382610534,-1.48110250303404,71.6479008588106,234.96899253067286,23.0,240.28729890135202,38.0,241.93086861577999,42.6356008845882,238.322282782203,32.4577766430044,235.89003944909402,27.305865424700798,235.856813753509,27.331706951479998,0.0,1002179,58228.675471,2018,4,21,16,12,40.71392,0.25272,300.981331,3.330125,97.08641,74.210424,97.028766,73.245355,1.092911,49.935473,48.308452,-35.867002,11.138473,102.495876,98.970435,88.325916,3.067909,284.468658,3.706022,0.757885,0.351224,0.491698,30.283139,127.686425,15.330129,0.6597890000000001,24.269896,303.98959,23.18594,30.283139,1.144666,1.258265,1.133239,0.540553,1.572622,0.061995,0.094028,0.112234,3.840904,19.079927,0.081339,1.572622,1.144666,1.258265,-0.056442,0.401967,100.737412,0.16048497569728698,5.4910595810603,102.495876,1.60168494884039,-6.20726175880773,98.970435,73.34798570759041,93.25258640549956,1897694.01605872,8.657097935316743,0.01819647152832179,21.0,7.6819253594894015,0.01819647152832179,24.352663405689782,8.022031363622125,0.11468822831008435,24.0,7.046858787794787,0.11468822831008435,23.71759683399517,7.508656424768432,11.525546288209608,1.1016659893602131e-05,-4.957950057903037,0.00021911584031991235,-3.659326225292503
926,656331_003,123.0,12,2,8.0147,-9,54,7.252000000000002,252,112,50,390,2018-04-20T16:11:52.828,2018,4,21,1,11,52.82816,0.19032,89.669151,86.360344,170.91859399999996,11.594995,19.40274,38,36,234.447163,26.375061,195459.5278,234.672029,25.558169,193622.9927,2018-04-20T16:11:51.697922,2018,4,20,16,11,51.697922,180.260610545538,-10.072956903426599,180.719666181378,-9.78508325733957,234.905930114514,25.4308052804322,235.060346314506,24.91330451199889,234.98313821451,25.172054896215602,231.24716406112597,38.0,235.376216616422,23.0,234.792741734536,25.119644424738496,0.197478295280643,-0.19039647997402687,-0.0524104714770708,1.22384884513345,231.15542885162102,38.0,235.63125408932004,23.0,234.610739461947,26.420088720545998,234.85305708605202,25.6080006320861,234.721094132848,25.3799254482718,234.86438933622398,24.8593634012053,0.0,1002178,58228.674917,2018,4,21,16,11,52.82816,0.19032,228.538233,22.263854,176.59702099999996,12.609701,170.91859399999996,11.594995,1.141201,19.40274,15.891291,-23.400838,19.410694,89.669151,86.360344,333.564426,2.28188,336.5447450000001,2.858881,1.197052,0.399394,0.718957,30.282597,19.571852,269.802259,1.309692,31.841411,218.39733,38.569141,30.282597,3.296549,2.312234,12.347709,1.7699330000000002,0.134118,0.095454,0.025642,0.037057,1.566556,17.684611999999994,0.156873,0.134118,3.296549,2.312234,1.152486,0.699341,-60.233098,3.19946414362978,-1.59070455812692,89.669151,3.95633939211477,-1.71659273687929,86.360344,13.0554687872396,969.726587125266,6530035.0913266,7.847925606342581,0.022585761147956258,17.0,6.96454294727786,0.022585761147956258,24.88521439411241,7.238773379053228,0.11364055298368266,22.0,6.355390719988506,0.11364055298368266,24.27606216682305,6.849687356149048,8.803676419213975,0.0054972000668011434,-2.2598584568988107,0.0017379514561014437,-2.759962358291094
927,656811_092,96.5,12,17,29.2375,-9,50,11.453,262,55,40,450,2018-04-20T16:18:04.127,2018,4,21,1,18,4.12688,0.16848,96.35239,92.366975,153.646965,37.133317,30.482836,25,50,232.04124700000003,27.702648,200997.8618,233.03075,26.790335,198508.3746,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,184.07398265575802,-9.86828378030566,184.624054003825,-9.80933497424921,232.80361549218497,27.0756434976483,233.217951415113,26.6748609436658,233.010783453649,26.875252220657,226.0,33.2726242146361,237.14178190846198,23.0,232.977638714709,26.8393031345258,0.0488969376657686,-0.0331447389402797,-0.0359490861312324,1.3716212049179095,226.0,33.6567054871648,237.01708609699,23.0,232.095063565051,27.761017937255893,233.062722251789,26.825012395874,232.76579406102903,27.034622028488602,233.189483368389,26.643984240563,62.5354320650449,1002194,58228.679214,2018,4,21,16,18,4.12688,0.16848,244.612653,-0.609585,154.736851,38.24952800000001,153.646965,37.133317,1.369576,30.482836,28.276519,-28.732194,17.044932,96.35239,92.366975,169.119361,2.60026,200.903623,0.987984,0.93841,0.768009,0.217703,30.286794,32.704815,323.4421220000001,0.909053,28.492053,242.769204,20.459655,30.286794,1.9604,1.682309,2.665638,1.065965,0.451297,0.063288,0.018472,0.021062,3.3883120000000004,6.476994,0.092219,0.451297,1.9604,1.682309,0.948852,0.366383,-47.464803,-4.29710931344152,0.825987026514307,96.35239,-1.48805335243864,-0.568340137918604,92.366975,38.198748277517296,162.06845499355498,1958333.2753512,8.367383160663127,0.17054743938930295,25.0,7.481940329874322,0.17054743938930295,24.09709966907704,8.48058611700483,0.14664544376283534,33.0,7.595143286216025,0.14664544376283534,24.21030262541873,8.031171551763869,9.967727947598254,0.0003202304661641952,-3.4945373524367875,0.0006737177814717364,-3.1715219901370864
928,656814_003,148.5,12,18,29.4554,-7,38,8.121,447,210,420,470,2018-04-20T16:17:19.951,2018,4,21,1,17,19.9508,0.22464,100.035899,96.337102,132.599424,66.575864,43.316852,30,68,231.94101,28.816578000000003,201578.0122,234.775753,27.686569,201068.1998,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,184.586641217066,-7.693724031864329,184.653423300286,-7.586055068914501,234.41589079766499,28.639479102143003,234.44128500733,28.7638876632969,234.428587902497,28.7016833827199,226.0,31.18483317131189,242.0,24.8067791466612,234.127020992906,27.9451719867978,0.8144029058889221,-0.301566909590974,-0.756511395922143,79.8030729391705,233.264763307784,23.0,236.326555369688,38.0,237.08713871174305,41.7261675189429,233.63962251849887,24.8364696383822,234.13746127136397,27.941010195545697,234.11658071444901,27.949333778049887,0.0,1002189,58228.678703,2018,4,21,16,17,19.9508,0.22464,274.330475,-17.513722,132.978978,67.71498299999999,132.599424,66.575864,1.290297,43.316852,41.599266,-29.829667,16.092219,100.035899,96.337102,149.453075,2.415883,298.455941,2.981752,0.646203,0.931106,0.04452,30.286294,150.572159,349.140507,0.519462,19.72025,274.151114,5.8608160000000025,30.286294,0.7415510000000001,0.757676,0.414693,0.577861,1.023127,0.021791,0.015888,0.011484,5.375205,3.737618,0.026305,1.023127,0.7415510000000001,0.757676,0.457862,0.102922,-44.129622,-3.63477310695836,2.14505667885563,100.035899,2.39101354642606,-4.411786070809219,96.337102,67.44428533791161,126.37885583376301,2596871.16472503,8.885206973487463,0.012059755926750092,25.0,7.974577164360986,0.012059755926750092,24.92133298364378,8.364782870221282,0.06778725202523132,28.0,7.454153061094805,0.06778725202523132,24.400908880377607,7.896807867223349,10.207350873362445,6.477535590520972e-05,-4.188590192124553,0.00039548231100908123,-3.402872936699675
929,656815_033,78.0,12,18,4.2071,-6,46,42.404,368,167,190,480,2018-04-20T16:17:34.543,2018,4,21,1,17,34.543040000000005,0.3432,108.157105,100.112713,193.032575,49.244674,35.866559,51,103,231.662879,30.826597,205470.4805,233.62281,29.989093,194961.6448,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,184.28080267719105,-6.727903721526822,184.666374799114,-6.8101363628221705,235.022830185096,29.3502324841987,235.41150863985698,29.154361317329002,235.217169412476,29.252296900763803,226.0,33.2464188274092,242.0,26.409410789881395,235.23722550352403,29.2992322641563,0.0510409161837527,0.0200560910473655,0.0469353633924001,3.607778359212951,226.0,33.8972102113487,242.0,25.8341477196513,231.73912472756402,31.0050276284742,233.646250293209,30.0439480900172,235.03750531565498,29.384575297263304,235.43694569139197,29.213889231049198,0.0,1002191,58228.678872,2018,4,21,16,17,34.543040000000005,0.3432,218.151653,-14.711604,193.82636,50.657727,193.032575,49.244674,1.318134,35.866559,34.176897,-20.740694,19.051958,108.157105,100.112713,143.54984,2.668977,44.895794,4.147677,9.371122,0.9653,0.325177,30.28646,0.385804,292.148817,28.687148,40.661883,220.482325,0.266086,30.28646,0.736319,0.620274,0.803066,0.470496,0.338741,5.635513,0.015509,0.012735,0.550914,177.392482,29.044972,0.338741,0.736319,0.620274,1.369099,0.004915999999999999,-38.37710300000001,-4.05554805862921,2.99549177914598,108.157105,5.14285780475431,5.12418472581735,100.112713,49.568192964138696,880.0047387960568,8266512.64043348,7.469120758472219,0.01643958533818482,18.0,6.535091553486082,0.01643958533818482,24.762426593889927,6.968966700572281,0.05717167078434982,23.0,6.034937495586146,0.05717167078434982,24.262272535989986,6.5442954332935965,8.222858951965065,0.0008443448707600698,-3.0734801305352732,0.0009307443684536214,-3.0311695828365814
930,656815_034,77.0,12,16,24.5778,-6,41,14.838,56,99,20,100,2018-04-20T16:17:34.543,2018,4,21,1,17,34.543040000000005,0.3432,108.157105,100.112713,193.032575,49.244674,35.866559,51,103,231.662879,30.826597,205470.4805,233.62281,29.989093,194961.6448,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,184.05444604285304,-6.6762883871186105,184.160987523235,-6.7010906457626405,235.53293192426497,29.0941347215971,235.641514486015,29.0411719371893,235.58722320514,29.067653329393202,226.0,33.2464188274092,242.0,26.409410789881395,235.616860001617,29.137009506982107,0.0754229346760638,0.0296367964767228,0.0693561775889293,2.86385633896303,226.0,33.743966242823504,242.0,25.9397245960065,231.717764476879,30.9550402642519,233.63579901261286,30.0194899515134,235.561382812633,29.160715631168397,235.672337190601,29.113303382795802,0.0,1002191,58228.678872,2018,4,21,16,17,34.543040000000005,0.3432,218.151653,-14.711604,193.82636,50.657727,193.032575,49.244674,1.318134,35.866559,34.176897,-20.740694,19.051958,108.157105,100.112713,143.54984,2.668977,44.895794,4.147677,9.371122,0.9653,0.325177,30.28646,0.385804,292.148817,28.687148,40.661883,220.482325,0.266086,30.28646,0.736319,0.620274,0.803066,0.470496,0.338741,5.635513,0.015509,0.012735,0.550914,177.392482,29.044972,0.338741,0.736319,0.620274,1.369099,0.004915999999999999,-38.37710300000001,-4.05554805862921,2.99549177914598,108.157105,5.14285780475431,5.12418472581735,100.112713,49.568192964138696,397.59652894922,3734907.99248175,8.353734890011225,0.011793369709959688,18.0,7.4197056850250895,0.011793369709959688,24.7844346591718,7.7455061460985215,0.04713638377834077,22.0,6.811476941112389,0.04713638377834077,24.176205915259104,7.284337524880106,8.222858951965065,0.0008443448707600698,-3.0734801305352732,0.0009307443684536214,-3.0311695828365814
931,656821_053,114.0,12,13,27.0338,-10,1,52.977,328,205,200,470,2018-04-20T16:17:44.730,2018,4,21,1,17,44.72984,0.27144,92.59415,87.19090600000001,161.913111,23.090305,23.672169,33,75,232.950611,27.250191,196076.5174,233.712343,25.960284,192804.864,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,183.19046285359002,-10.1062515177334,183.55334149506,-9.94829594084956,233.588784265246,26.2757891439871,233.769708729287,25.92048677738489,233.679246497267,26.098137960686003,226.602499462356,38.0,235.46048689865898,23.0,233.643427030179,26.0769854013901,0.0415988580036273,-0.0358194670876344,-0.0211525592958353,3.57746070265638,227.61866764115,38.0,235.256857576596,23.0,233.05977897014301,27.314658233864797,233.74086632640598,25.9771279511295,233.54225355178798,26.2483112456392,233.744600508571,25.905659557141,84.0583179092492,1002192,58228.67899,2018,4,21,16,17,44.72984,0.27144,235.76283,11.315704,164.209976,24.281395,161.913111,23.090305,1.443806,23.672169,20.850482,-37.90485,10.155696,92.59415,87.19090600000001,87.103729,1.155949,24.521419,1.751106,1.072733,0.5416850000000001,0.491649,30.286574,24.085788,296.96108,1.111059,30.477926,230.351561,30.162365,30.286574,4.217004,3.971337,8.250906,2.932405,0.555041,0.147717,0.041821,0.066941,3.80549,22.59781,0.231571,0.555041,4.217004,3.971337,1.076074,0.543782,-59.132174,0.0944039384399059,1.8659646797791496,92.59415,2.42518641860848,1.10631621569928,87.19090600000001,24.403789998949105,34.7360584169449,289969.901584009,11.414831620716006,0.04135864714109416,20.0,10.498509383597543,0.04135864714109416,25.070713923615465,10.85766457217099,0.06423969550567347,24.0,9.94134233505253,0.06423969550567347,24.513546875070446,10.26709924530506,11.970491266375547,0.00013641020672143994,-3.8651531329276403,0.0005069199885245564,-3.2950605836340374
932,656821_092,96.5,12,13,9.0606,-9,57,21.323,272,148,40,450,2018-04-20T16:18:04.127,2018,4,21,1,18,4.12688,0.16848,96.35239,92.366975,153.646965,37.133317,30.482836,25,50,232.04124700000003,27.702648,200997.8618,233.03075,26.790335,198508.3746,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,182.976330414589,-9.990091674687212,183.52663048372398,-9.929596911932537,233.624576517838,26.272350563150397,234.030574354025,25.866849002595306,233.827575435931,26.0695997828728,226.0,33.2726242146361,237.14178190846198,23.0,233.820632959145,26.062069909235802,0.0102419227158387,-0.0069424767862358286,-0.00752987363703994,2.28917859125984,226.0,33.887607101437204,236.90093196778,23.0,232.11377154743,27.7813087855588,233.066804856684,26.82944042637569,233.609865888886,26.2563952808303,234.03140002940398,25.8677445376413,0.0,1002194,58228.679214,2018,4,21,16,18,4.12688,0.16848,244.612653,-0.609585,154.736851,38.24952800000001,153.646965,37.133317,1.369576,30.482836,28.276519,-28.732194,17.044932,96.35239,92.366975,169.119361,2.60026,200.903623,0.987984,0.93841,0.768009,0.217703,30.286794,32.704815,323.4421220000001,0.909053,28.492053,242.769204,20.459655,30.286794,1.9604,1.682309,2.665638,1.065965,0.451297,0.063288,0.018472,0.021062,3.3883120000000004,6.476994,0.092219,0.451297,1.9604,1.682309,0.948852,0.366383,-47.464803,-4.29710931344152,0.825987026514307,96.35239,-1.48805335243864,-0.568340137918604,92.366975,38.198748277517296,60.4538318336835,730486.08075579,10.476490966104931,0.02762424594726616,21.0,9.591048135316127,0.02762424594726616,25.135520828524236,9.928200374231468,0.06426077119021888,26.0,9.04275754344266,0.06426077119021888,24.58723023665077,9.410747938900851,9.967727947598254,0.0003202304661641952,-3.4945373524367875,0.0006737177814717364,-3.1715219901370864
933,656821_092,96.5,12,13,9.0606,-9,57,21.323,272,148,40,450,2018-04-20T16:18:04.280,2018,4,21,1,18,4.27976,0.22776,92.71886,87.363796,150.473362,36.887058,28.802778000000004,37,67,232.951004,26.855578,198830.0125,234.224262,25.55276700000001,195858.9129,2018-04-20T16:17:18.519689,2018,4,20,16,17,18.519689,182.976330414589,-9.990091674687212,183.52663048372398,-9.929596911932537,233.624576517838,26.272350563150397,234.030574354025,25.866849002595306,233.827575435931,26.0695997828728,226.0,33.967918525049896,236.71912196425097,23.0,233.77212057904097,26.0154028654578,0.0775406152285038,-0.0554548568902931,-0.0541969174150339,0.6923152855426981,226.0,33.887607101437204,236.90093196778,23.0,232.99630637440103,26.8998527341134,234.285307241954,25.612427490032506,233.571600933973,26.220576678864497,233.972640224109,25.8102290520511,100.0,1002195,58228.679216,2018,4,21,16,18,4.27976,0.22776,246.367969,0.223701,151.60108799999998,38.125362,150.473362,36.887058,1.537547,28.802778000000004,26.450382,-28.31208,20.149713,92.71886,87.363796,197.228321,1.158316,303.566292,1.974533,0.8700319999999999,0.7379180000000001,0.228019,30.286796,31.624559,325.151258,0.811526,27.17154600000001,244.462331,21.590081,30.286796,0.806582,1.047251,0.7680739999999999,0.852416,0.331465,0.026777,0.013898,0.014228,1.59816,3.603299,0.037488,0.331465,0.806582,1.047251,0.916285,0.385645,-50.037691,-1.79058568869948,-0.5552488965399389,92.71886,1.66530179909528,-2.50968271793917,87.363796,36.5533497932556,60.4538318336835,731379.854220448,10.47516334459447,0.02762424594726616,21.0,9.600430611057329,0.02762424594726616,25.135520828524236,9.926872752721005,0.06426077119021888,26.0,9.05214001918386,0.06426077119021888,24.58723023665077,9.419689438282218,9.876000000000001,0.00043519246083899684,-3.3613186368493584,0.000746249835480356,-3.1271157516079433
934,656921_033,152.0,12,13,28.0421,-9,57,3.42,331,144,300,350,2018-04-20T16:18:37.757,2018,4,21,1,18,37.75736,0.2808,94.482731,88.38839300000002,30.477143,36.589598,26.63895,47,56,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422,2018-04-20T16:18:21.393912,2018,4,20,16,18,21.393912,183.324891684415,-10.0278275057126,183.392473714754,-9.903819142201481,233.932537387867,25.895037993214693,233.96913623063202,26.0318804949429,233.950836809249,25.963459244078802,233.052071568354,23.0,236.962433969665,38.0,233.832650140165,25.9942694245537,0.122136628290137,-0.118186669084082,0.0308101804748482,0.362149215724747,233.158252798106,23.0,237.170037401153,38.0,234.31096779996497,27.3099833961076,233.751416941013,25.217831470028802,233.814783908279,25.9257352451617,233.850516372052,26.062803603945603,0.0,1002198,58228.679604,2018,4,21,16,18,37.75736,0.2808,271.111836,63.040475,29.267446000000003,38.071162,30.477143,36.589598,1.80746,26.63895,24.084223,-26.326441,16.548918,94.482731,88.38839300000002,298.544435,1.812222,243.745207,3.522279,2.360217,0.5743119999999999,1.004716,30.287174,40.406726,180.246419,3.626001,37.083595,278.158194,86.44586899999999,30.287174,7.444043,3.388372,3.957485,2.332482,0.813806,0.727417,0.119778,0.0004480000000000001,2.122358,10.347314,1.7443810000000002,0.813806,7.444043,3.388372,0.033053,1.370444,-0.200674,1.42846209202122,-2.62604113041161,94.482731,-2.4067081975509,-4.87929242592093,88.38839300000002,36.1247957732766,16.4179826508472,191529.243118303,11.83671787086519,0.01895335364275727,34.0,10.973457330987003,0.01895335364275727,25.042305601944307,11.35759188201001,0.03855144884989204,45.0,10.494331342131822,0.03855144884989204,24.563179613089126,10.794097769051623,9.442454366812226,0.000881210827458866,-3.0549201753016266,0.0009440979810743823,-3.024982931092033
935,656923_033,77.5,12,12,55.5272,-8,25,52.619,226,208,188,287,2018-04-20T16:18:37.757,2018,4,21,1,18,37.75736,0.2808,94.482731,88.38839300000002,30.477143,36.589598,26.63895,47,56,234.184256,27.343016,199409.4562,233.637951,25.247411,200192.7422,2018-04-20T16:18:21.393912,2018,4,20,16,18,21.393912,183.180622225439,-8.41993142756609,183.312798896353,-8.44948362027003,235.12252661641497,27.059854938041898,235.25339382629502,26.9936869303455,235.187960221355,27.026770934193696,233.052071568354,23.0,236.962433969665,38.0,234.170930831818,27.2919011665853,1.05101989482125,-1.01702938953702,0.265130232391631,77.78958506494351,226.0,31.672312190861202,242.0,23.582523128221997,234.965077802823,27.139462918674397,244.102807097519,22.5193190120751,234.174842821809,27.306907409959106,234.16701884182598,27.276894923211497,100.0,1002198,58228.679604,2018,4,21,16,18,37.75736,0.2808,271.111836,63.040475,29.267446000000003,38.071162,30.477143,36.589598,1.80746,26.63895,24.084223,-26.326441,16.548918,94.482731,88.38839300000002,298.544435,1.812222,243.745207,3.522279,2.360217,0.5743119999999999,1.004716,30.287174,40.406726,180.246419,3.626001,37.083595,278.158194,86.44586899999999,30.287174,7.444043,3.388372,3.957485,2.332482,0.813806,0.727417,0.119778,0.0004480000000000001,2.122358,10.347314,1.7443810000000002,0.813806,7.444043,3.388372,0.033053,1.370444,-0.200674,1.42846209202122,-2.62604113041161,94.482731,-2.4067081975509,-4.87929242592093,88.38839300000002,36.1247957732766,61.445555955947704,716812.8433013491,10.32282029873393,0.014006986942161532,17.0,9.459559758855745,0.014006986942161532,24.961334743929843,9.809244666999303,0.07743144324558739,26.0,8.945984127121115,0.07743144324558739,24.44775911219521,9.318522873146419,9.442454366812226,0.000881210827458866,-3.0549201753016266,0.0009440979810743823,-3.024982931092033
